Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:47
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:22:51
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\cond_001.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:22:51
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0.2
Set Force    = -8
Duration     = 32.15
Data Count   = 32149
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
8.8110,1.102,-7.955,-0.004,-0.0235,1.102,0.139
8.8120,1.106,-7.983,-0.007,-0.0235,1.106,0.139
8.8130,1.110,-8.016,-0.008,-0.0235,1.110,0.139
8.8140,1.123,-8.030,-0.009,-0.0235,1.123,0.140
8.8150,1.165,-7.970,-0.008,-0.0235,1.165,0.146
8.8160,1.162,-7.907,-0.005,-0.0235,1.162,0.147
8.8170,1.122,-7.882,-0.008,-0.0235,1.122,0.142
8.8180,1.091,-7.910,-0.007,-0.0235,1.091,0.138
8.8190,1.087,-7.943,-0.009,-0.0235,1.087,0.137
8.8200,1.094,-7.972,-0.008,-0.0235,1.094,0.137
8.8210,1.105,-8.004,-0.004,-0.0235,1.105,0.138
8.8220,1.109,-8.030,-0.009,-0.0235,1.109,0.138
8.8230,1.153,-7.987,-0.009,-0.0235,1.153,0.144
8.8240,1.168,-7.913,0.624,-0.0235,1.168,0.148
8.8250,1.140,-7.871,1.037,-0.0235,1.140,0.145
8.8260,1.096,-7.889,0.033,-0.0235,1.096,0.139
8.8270,1.078,-7.922,-0.007,-0.0235,1.078,0.136
8.8280,1.078,-7.955,-0.010,-0.0235,1.078,0.136
8.8290,1.090,-7.985,-0.005,-0.0235,1.090,0.137
8.8300,1.100,-8.015,-0.007,-0.0235,1.100,0.137
8.8310,1.135,-7.998,-0.009,-0.0235,1.135,0.142
8.8320,1.169,-7.928,-0.009,-0.0235,1.169,0.148
8.8330,1.154,-7.874,-0.010,-0.0235,1.154,0.146
8.8340,1.110,-7.879,-0.004,-0.0235,1.110,0.141
8.8350,1.081,-7.908,-0.009,-0.0235,1.081,0.137
8.8360,1.072,-7.940,-0.009,-0.0235,1.072,0.135
8.8370,1.072,-7.970,-0.009,-0.0235,1.072,0.134
8.8380,1.079,-7.999,-0.008,-0.0235,1.079,0.135
8.8390,1.100,-8.015,-0.007,-0.0235,1.100,0.137
8.8400,1.154,-7.945,-0.007,-0.0235,1.154,0.145
8.8410,1.165,-7.880,1.787,-0.0235,1.165,0.148
8.8420,1.135,-7.861,0.368,-0.0235,1.135,0.144
8.8430,1.108,-7.887,0.011,-0.0235,1.108,0.141
8.8440,1.091,-7.918,-0.007,-0.0235,1.091,0.138
8.8450,1.085,-7.949,-0.008,-0.0235,1.085,0.137
8.8460,1.081,-7.982,-0.009,-0.0235,1.081,0.135
8.8470,1.085,-8.011,-0.009,-0.0235,1.085,0.135
8.8480,1.131,-7.970,-0.004,-0.0235,1.131,0.142
8.8490,1.151,-7.896,-0.007,-0.0235,1.151,0.146
8.8500,1.128,-7.850,-0.009,-0.0235,1.128,0.144
8.8510,1.095,-7.873,-0.009,-0.0235,1.095,0.139
8.8520,1.082,-7.905,-0.010,-0.0230,1.082,0.137
8.8530,1.081,-7.937,-0.005,-0.0230,1.081,0.136
8.8540,1.081,-7.969,-0.007,-0.0230,1.081,0.136
8.8550,1.081,-7.994,-0.007,-0.0230,1.081,0.135
8.8560,1.107,-7.986,-0.009,-0.0230,1.107,0.139
8.8570,1.142,-7.912,-0.009,-0.0230,1.142,0.144
8.8580,1.132,-7.853,1.925,-0.0230,1.132,0.144
8.8590,1.096,-7.855,0.115,-0.0230,1.096,0.140
8.8600,1.084,-7.884,-0.002,-0.0230,1.084,0.137
8.8610,1.087,-7.917,-0.009,-0.0230,1.087,0.137
8.8620,1.092,-7.947,-0.010,-0.0230,1.092,0.137
8.8630,1.096,-7.978,-0.005,-0.0230,1.096,0.137
8.8640,1.104,-7.991,-0.009,-0.0230,1.104,0.138
8.8650,1.144,-7.932,-0.009,-0.0230,1.144,0.144
8.8660,1.143,-7.867,-0.009,-0.0230,1.143,0.145
8.8670,1.109,-7.846,-0.009,-0.0230,1.109,0.141
8.8680,1.087,-7.873,-0.005,-0.0230,1.087,0.138
8.8690,1.085,-7.902,-0.008,-0.0230,1.085,0.137
8.8700,1.095,-7.934,-0.009,-0.0230,1.095,0.138
8.8710,1.109,-7.964,-0.009,-0.0230,1.109,0.139
8.8720,1.123,-7.994,-0.005,-0.0230,1.123,0.140
8.8730,1.167,-7.951,-0.006,-0.0230,1.167,0.147
8.8740,1.186,-7.870,0.597,-0.0230,1.186,0.151
8.8750,1.159,-7.832,1.073,-0.0230,1.159,0.148
8.8760,1.119,-7.852,0.033,-0.0230,1.119,0.143
8.8770,1.104,-7.884,-0.006,-0.0225,1.104,0.140
8.8780,1.106,-7.916,-0.006,-0.0225,1.106,0.140
8.8790,1.115,-7.944,-0.006,-0.0225,1.115,0.140
8.8800,1.130,-7.971,-0.009,-0.0225,1.130,0.142
8.8810,1.170,-7.964,-0.009,-0.0225,1.170,0.147
8.8820,1.210,-7.894,-0.009,-0.0225,1.210,0.153
8.8830,1.201,-7.836,-0.006,-0.0225,1.201,0.153
8.8840,1.162,-7.842,-0.005,-0.0225,1.162,0.148
8.8850,1.138,-7.869,-0.008,-0.0225,1.138,0.145
8.8860,1.133,-7.901,-0.009,-0.0225,1.133,0.143
8.8870,1.137,-7.934,-0.009,-0.0225,1.137,0.143
8.8880,1.148,-7.964,-0.010,-0.0225,1.148,0.144
8.8890,1.178,-7.979,-0.003,-0.0225,1.178,0.148
8.8900,1.233,-7.912,-0.007,-0.0225,1.233,0.156
8.8910,1.247,-7.839,1.600,-0.0225,1.247,0.159
8.8920,1.217,-7.821,0.358,-0.0225,1.217,0.156
8.8930,1.192,-7.849,0.004,-0.0225,1.192,0.152
8.8940,1.187,-7.882,-0.009,-0.0225,1.187,0.151
8.8950,1.190,-7.915,-0.004,-0.0225,1.190,0.150
8.8960,1.194,-7.943,-0.008,-0.0225,1.194,0.150
8.8970,1.204,-7.969,-0.009,-0.0225,1.204,0.151
8.8980,1.252,-7.930,-0.009,-0.0225,1.252,0.158
8.8990,1.281,-7.858,-0.010,-0.0225,1.281,0.163
8.9000,1.273,-7.819,-0.007,-0.0225,1.273,0.163
8.9010,1.254,-7.839,-0.004,-0.0225,1.254,0.160
8.9020,1.247,-7.869,-0.008,-0.0220,1.247,0.158
8.9030,1.251,-7.898,-0.009,-0.0220,1.251,0.158
8.9040,1.258,-7.931,-0.009,-0.0220,1.258,0.159
8.9050,1.264,-7.962,-0.009,-0.0220,1.264,0.159
8.9060,1.295,-7.951,-0.005,-0.0220,1.295,0.163
8.9070,1.331,-7.873,0.000,-0.0220,1.331,0.169
8.9080,1.324,-7.813,1.952,-0.0220,1.324,0.169
8.9090,1.296,-7.817,0.114,-0.0220,1.296,0.166
8.9100,1.288,-7.848,-0.002,-0.0220,1.288,0.164
8.9110,1.298,-7.881,-0.003,-0.0220,1.298,0.165
8.9120,1.307,-7.909,-0.007,-0.0220,1.307,0.165
8.9130,1.314,-7.941,-0.008,-0.0220,1.314,0.165
8.9140,1.330,-7.957,-0.009,-0.0220,1.330,0.167
8.9150,1.375,-7.896,-0.009,-0.0220,1.375,0.174
8.9160,1.377,-7.833,-0.005,-0.0220,1.377,0.176
8.9170,1.340,-7.813,-0.007,-0.0220,1.340,0.172
8.9180,1.315,-7.836,-0.006,-0.0220,1.315,0.168
8.9190,1.314,-7.869,-0.009,-0.0220,1.314,0.167
8.9200,1.327,-7.900,-0.009,-0.0220,1.327,0.168
8.9210,1.344,-7.932,-0.006,-0.0220,1.344,0.170
8.9220,1.356,-7.959,-0.006,-0.0220,1.356,0.170
8.9230,1.399,-7.912,-0.009,-0.0220,1.399,0.177
8.9240,1.416,-7.840,0.622,-0.0220,1.416,0.181
8.9250,1.388,-7.799,1.088,-0.0220,1.388,0.178
8.9260,1.351,-7.819,0.035,-0.0220,1.351,0.173
8.9270,1.337,-7.852,-0.004,-0.0215,1.337,0.170
8.9280,1.337,-7.879,-0.007,-0.0215,1.337,0.170
8.9290,1.350,-7.911,-0.008,-0.0215,1.350,0.171
8.9300,1.366,-7.943,-0.009,-0.0215,1.366,0.172
8.9310,1.406,-7.935,-0.007,-0.0215,1.406,0.177
8.9320,1.445,-7.863,-0.008,-0.0215,1.445,0.184
8.9330,1.430,-7.803,-0.009,-0.0215,1.430,0.183
8.9340,1.387,-7.810,-0.008,-0.0215,1.387,0.178
8.9350,1.362,-7.840,-0.009,-0.0215,1.362,0.174
8.9360,1.356,-7.873,-0.003,-0.0215,1.356,0.172
8.9370,1.353,-7.903,-0.008,-0.0215,1.353,0.171
8.9380,1.361,-7.931,-0.009,-0.0215,1.361,0.172
8.9390,1.384,-7.948,-0.008,-0.0215,1.384,0.174
8.9400,1.445,-7.882,-0.007,-0.0215,1.445,0.183
8.9410,1.457,-7.816,1.608,-0.0215,1.457,0.186
8.9420,1.425,-7.790,0.360,-0.0215,1.425,0.183
8.9430,1.395,-7.820,0.006,-0.0215,1.395,0.178
8.9440,1.382,-7.854,-0.009,-0.0215,1.382,0.176
8.9450,1.378,-7.887,-0.005,-0.0215,1.378,0.175
8.9460,1.374,-7.916,-0.009,-0.0215,1.374,0.174
8.9470,1.375,-7.945,-0.009,-0.0215,1.375,0.173
8.9480,1.417,-7.903,-0.010,-0.0215,1.417,0.179
8.9490,1.445,-7.834,-0.004,-0.0215,1.445,0.184
8.9500,1.421,-7.791,-0.007,-0.0215,1.421,0.182
8.9510,1.389,-7.810,-0.009,-0.0215,1.389,0.178
8.9520,1.376,-7.841,-0.010,-0.0210,1.376,0.175
8.9530,1.375,-7.874,-0.003,-0.0210,1.375,0.175
8.9540,1.370,-7.904,-0.008,-0.0210,1.370,0.173
8.9550,1.369,-7.934,-0.009,-0.0210,1.369,0.173
8.9560,1.394,-7.926,-0.009,-0.0210,1.394,0.176
8.9570,1.431,-7.851,-0.004,-0.0210,1.431,0.182
8.9580,1.418,-7.791,2.051,-0.0210,1.418,0.182
8.9590,1.384,-7.792,0.124,-0.0210,1.384,0.178
8.9600,1.372,-7.825,-0.004,-0.0210,1.372,0.175
8.9610,1.375,-7.857,-0.004,-0.0210,1.375,0.175
8.9620,1.374,-7.886,-0.008,-0.0210,1.374,0.174
8.9630,1.372,-7.914,-0.009,-0.0210,1.372,0.173
8.9640,1.379,-7.933,-0.010,-0.0210,1.379,0.174
8.9650,1.416,-7.874,-0.005,-0.0210,1.416,0.180
8.9660,1.408,-7.807,-0.008,-0.0210,1.408,0.180
8.9670,1.367,-7.787,-0.009,-0.0210,1.367,0.176
8.9680,1.338,-7.813,-0.010,-0.0210,1.338,0.171
8.9690,1.337,-7.846,-0.005,-0.0210,1.337,0.170
8.9700,1.340,-7.878,-0.009,-0.0210,1.340,0.170
8.9710,1.346,-7.905,-0.009,-0.0210,1.346,0.170
8.9720,1.355,-7.934,-0.009,-0.0210,1.355,0.171
8.9730,1.395,-7.893,-0.009,-0.0210,1.395,0.177
8.9740,1.411,-7.821,0.492,-0.0210,1.411,0.180
8.9750,1.375,-7.776,1.100,-0.0210,1.375,0.177
8.9760,1.331,-7.795,0.038,-0.0210,1.331,0.171
8.9770,1.310,-7.828,-0.006,-0.0205,1.310,0.167
8.9780,1.308,-7.858,-0.008,-0.0205,1.308,0.166
8.9790,1.317,-7.891,-0.004,-0.0205,1.317,0.167
8.9800,1.324,-7.917,-0.007,-0.0205,1.324,0.167
8.9810,1.356,-7.910,-0.010,-0.0205,1.356,0.171
8.9820,1.393,-7.839,-0.009,-0.0205,1.393,0.178
8.9830,1.380,-7.784,-0.005,-0.0205,1.380,0.177
8.9840,1.334,-7.787,-0.006,-0.0205,1.334,0.171
8.9850,1.306,-7.812,-0.008,-0.0205,1.306,0.167
8.9860,1.294,-7.850,-0.008,-0.0205,1.294,0.165
8.9870,1.293,-7.882,-0.009,-0.0205,1.293,0.164
8.9880,1.301,-7.912,-0.005,-0.0205,1.301,0.164
8.9890,1.319,-7.925,-0.009,-0.0205,1.319,0.166
8.9900,1.372,-7.857,-0.009,-0.0205,1.372,0.175
8.9910,1.383,-7.791,1.658,-0.0205,1.383,0.177
8.9920,1.349,-7.771,0.377,-0.0205,1.349,0.174
8.9930,1.318,-7.800,0.011,-0.0205,1.318,0.169
8.9940,1.302,-7.831,-0.006,-0.0205,1.302,0.166
8.9950,1.293,-7.863,-0.008,-0.0205,1.293,0.164
8.9960,1.290,-7.894,-0.009,-0.0205,1.290,0.163
8.9970,1.296,-7.924,-0.004,-0.0205,1.296,0.164
8.9980,1.334,-7.885,-0.007,-0.0205,1.334,0.169
8.9990,1.358,-7.808,-0.009,-0.0205,1.358,0.174
9.0000,1.341,-7.770,-0.007,-0.0205,1.341,0.173
9.0010,1.311,-7.791,-0.008,-0.0205,1.311,0.168
9.0020,1.299,-7.820,-0.008,-0.0200,1.299,0.166
9.0030,1.295,-7.854,-0.006,-0.0200,1.295,0.165
9.0040,1.289,-7.882,-0.007,-0.0200,1.289,0.164
9.0050,1.287,-7.916,-0.010,-0.0200,1.287,0.163
9.0060,1.310,-7.908,-0.009,-0.0200,1.310,0.166
9.0070,1.348,-7.831,-0.006,-0.0200,1.348,0.172
9.0080,1.338,-7.773,2.146,-0.0200,1.338,0.172
9.0090,1.304,-7.774,0.126,-0.0200,1.304,0.168
9.0100,1.293,-7.806,-0.004,-0.0200,1.293,0.166
9.0110,1.297,-7.838,-0.003,-0.0200,1.297,0.165
9.0120,1.296,-7.867,-0.008,-0.0200,1.296,0.165
9.0130,1.297,-7.898,-0.008,-0.0200,1.297,0.164
9.0140,1.306,-7.917,-0.009,-0.0200,1.306,0.165
9.0150,1.345,-7.856,-0.005,-0.0200,1.345,0.171
9.0160,1.339,-7.788,-0.007,-0.0200,1.339,0.172
9.0170,1.300,-7.770,-0.006,-0.0200,1.300,0.167
9.0180,1.273,-7.797,-0.009,-0.0200,1.273,0.163
9.0190,1.272,-7.830,-0.003,-0.0200,1.272,0.162
9.0200,1.274,-7.861,-0.007,-0.0200,1.274,0.162
9.0210,1.279,-7.890,-0.008,-0.0200,1.279,0.162
9.0220,1.288,-7.918,-0.009,-0.0200,1.288,0.163
9.0230,1.329,-7.878,-0.009,-0.0200,1.329,0.169
9.0240,1.344,-7.807,0.396,-0.0200,1.344,0.172
9.0250,1.312,-7.760,1.063,-0.0200,1.312,0.169
9.0260,1.268,-7.784,0.033,-0.0200,1.268,0.163
9.0270,1.252,-7.815,-0.005,-0.0195,1.252,0.160
9.0280,1.250,-7.847,-0.005,-0.0195,1.250,0.159
9.0290,1.256,-7.873,-0.008,-0.0195,1.256,0.160
9.0300,1.267,-7.907,-0.006,-0.0195,1.267,0.160
9.0310,1.297,-7.900,-0.009,-0.0195,1.297,0.164
9.0320,1.336,-7.829,-0.006,-0.0195,1.336,0.171
9.0330,1.319,-7.774,-0.008,-0.0195,1.319,0.170
9.0340,1.274,-7.776,-0.008,-0.0195,1.274,0.164
9.0350,1.250,-7.807,-0.009,-0.0195,1.250,0.160
9.0360,1.242,-7.840,-0.008,-0.0195,1.242,0.158
9.0370,1.244,-7.871,-0.005,-0.0195,1.244,0.158
9.0380,1.250,-7.900,-0.007,-0.0195,1.250,0.158
9.0390,1.269,-7.918,-0.010,-0.0195,1.269,0.160
9.0400,1.325,-7.852,-0.009,-0.0195,1.325,0.169
9.0410,1.338,-7.783,1.735,-0.0195,1.338,0.172
9.0420,1.299,-7.761,0.376,-0.0195,1.299,0.167
9.0430,1.266,-7.788,0.009,-0.0195,1.266,0.163
9.0440,1.250,-7.824,-0.008,-0.0195,1.250,0.160
9.0450,1.244,-7.856,-0.010,-0.0195,1.244,0.158
9.0460,1.244,-7.889,-0.005,-0.0195,1.244,0.158
9.0470,1.245,-7.916,-0.007,-0.0195,1.245,0.157
9.0480,1.288,-7.873,-0.007,-0.0195,1.288,0.164
9.0490,1.312,-7.806,-0.009,-0.0195,1.312,0.168
9.0500,1.292,-7.764,-0.009,-0.0195,1.292,0.166
9.0510,1.261,-7.781,-0.006,-0.0195,1.261,0.162
9.0520,1.248,-7.816,-0.006,-0.0190,1.248,0.160
9.0530,1.239,-7.844,-0.007,-0.0190,1.239,0.158
9.0540,1.235,-7.877,-0.009,-0.0190,1.235,0.157
9.0550,1.233,-7.910,-0.009,-0.0190,1.233,0.156
9.0560,1.258,-7.899,-0.009,-0.0190,1.258,0.159
9.0570,1.295,-7.826,-0.006,-0.0190,1.295,0.165
9.0580,1.281,-7.762,2.045,-0.0190,1.281,0.165
9.0590,1.244,-7.767,0.126,-0.0190,1.244,0.160
9.0600,1.228,-7.798,-0.003,-0.0190,1.228,0.157
9.0610,1.226,-7.829,-0.005,-0.0190,1.226,0.157
9.0620,1.229,-7.861,-0.006,-0.0190,1.229,0.156
9.0630,1.230,-7.888,-0.008,-0.0190,1.230,0.156
9.0640,1.239,-7.909,-0.008,-0.0190,1.239,0.157
9.0650,1.278,-7.849,-0.009,-0.0190,1.278,0.163
9.0660,1.279,-7.785,-0.003,-0.0190,1.279,0.164
9.0670,1.240,-7.763,-0.005,-0.0190,1.240,0.160
9.0680,1.210,-7.790,-0.009,-0.0190,1.210,0.155
9.0690,1.205,-7.821,-0.009,-0.0190,1.205,0.154
9.0700,1.210,-7.853,-0.009,-0.0190,1.210,0.154
9.0710,1.220,-7.882,-0.004,-0.0190,1.220,0.155
9.0720,1.224,-7.912,-0.007,-0.0190,1.224,0.155
9.0730,1.259,-7.869,-0.010,-0.0190,1.259,0.160
9.0740,1.273,-7.796,0.560,-0.0190,1.273,0.163
9.0750,1.243,-7.754,1.196,-0.0190,1.243,0.160
9.0760,1.202,-7.775,0.044,-0.0190,1.202,0.155
9.0770,1.180,-7.804,-0.005,-0.0185,1.180,0.151
9.0780,1.177,-7.837,-0.007,-0.0185,1.177,0.150
9.0790,1.182,-7.869,-0.008,-0.0185,1.182,0.150
9.0800,1.194,-7.898,-0.006,-0.0185,1.194,0.151
9.0810,1.225,-7.891,-0.007,-0.0185,1.225,0.155
9.0820,1.258,-7.817,-0.009,-0.0185,1.258,0.161
9.0830,1.241,-7.764,-0.009,-0.0185,1.241,0.160
9.0840,1.199,-7.766,-0.005,-0.0185,1.199,0.154
9.0850,1.168,-7.796,-0.007,-0.0185,1.168,0.150
9.0860,1.157,-7.826,-0.009,-0.0185,1.157,0.148
9.0870,1.158,-7.860,-0.008,-0.0185,1.158,0.147
9.0880,1.165,-7.891,-0.005,-0.0185,1.165,0.148
9.0890,1.180,-7.904,-0.008,-0.0185,1.180,0.149
9.0900,1.233,-7.841,-0.009,-0.0185,1.233,0.157
9.0910,1.242,-7.772,1.601,-0.0185,1.242,0.160
9.0920,1.210,-7.750,0.374,-0.0185,1.210,0.156
9.0930,1.175,-7.779,0.009,-0.0185,1.175,0.151
9.0940,1.156,-7.806,-0.007,-0.0185,1.156,0.148
9.0950,1.150,-7.841,-0.008,-0.0185,1.150,0.147
9.0960,1.150,-7.873,-0.006,-0.0185,1.150,0.146
9.0970,1.151,-7.903,-0.007,-0.0185,1.151,0.146
9.0980,1.189,-7.862,-0.009,-0.0185,1.189,0.151
9.0990,1.211,-7.793,-0.008,-0.0185,1.211,0.155
9.1000,1.192,-7.748,-0.005,-0.0185,1.192,0.154
9.1010,1.157,-7.769,-0.006,-0.0185,1.157,0.149
9.1020,1.139,-7.799,-0.009,-0.0180,1.139,0.146
9.1030,1.134,-7.831,-0.009,-0.0180,1.134,0.145
9.1040,1.134,-7.863,-0.003,-0.0180,1.134,0.144
9.1050,1.130,-7.890,-0.008,-0.0180,1.130,0.143
9.1060,1.154,-7.884,-0.009,-0.0180,1.154,0.146
9.1070,1.192,-7.810,-0.010,-0.0180,1.192,0.153
9.1080,1.189,-7.752,1.963,-0.0180,1.189,0.153
9.1090,1.153,-7.752,0.129,-0.0180,1.153,0.149
9.1100,1.139,-7.778,-0.003,-0.0180,1.139,0.146
9.1110,1.140,-7.813,-0.007,-0.0180,1.140,0.146
9.1120,1.143,-7.844,-0.009,-0.0180,1.143,0.146
9.1130,1.147,-7.877,-0.004,-0.0180,1.147,0.146
9.1140,1.149,-7.894,-0.008,-0.0180,1.149,0.146
9.1150,1.188,-7.828,-0.008,-0.0180,1.188,0.152
9.1160,1.184,-7.767,-0.009,-0.0180,1.184,0.152
9.1170,1.147,-7.746,-0.009,-0.0180,1.147,0.148
9.1180,1.122,-7.772,-0.007,-0.0180,1.122,0.144
9.1190,1.116,-7.804,-0.007,-0.0180,1.116,0.143
9.1200,1.122,-7.831,-0.008,-0.0180,1.122,0.143
9.1210,1.133,-7.863,-0.009,-0.0180,1.133,0.144
9.1220,1.142,-7.894,-0.009,-0.0180,1.142,0.145
9.1230,1.184,-7.856,-0.006,-0.0180,1.184,0.151
9.1240,1.201,-7.777,0.459,-0.0180,1.201,0.154
9.1250,1.175,-7.735,1.167,-0.0180,1.175,0.152
9.1260,1.137,-7.755,0.036,-0.0180,1.137,0.147
9.1270,1.123,-7.786,-0.007,-0.0175,1.123,0.144
9.1280,1.125,-7.818,-0.005,-0.0175,1.125,0.144
9.1290,1.132,-7.847,-0.005,-0.0175,1.132,0.144
9.1300,1.144,-7.872,-0.007,-0.0175,1.144,0.145
9.1310,1.173,-7.869,-0.010,-0.0175,1.173,0.149
9.1320,1.213,-7.800,-0.009,-0.0175,1.213,0.156
9.1330,1.200,-7.744,-0.004,-0.0175,1.200,0.155
9.1340,1.155,-7.740,-0.009,-0.0175,1.155,0.149
9.1350,1.131,-7.774,-0.007,-0.0175,1.131,0.146
9.1360,1.126,-7.807,-0.010,-0.0175,1.126,0.144
9.1370,1.130,-7.839,-0.008,-0.0175,1.130,0.144
9.1380,1.139,-7.870,-0.006,-0.0175,1.139,0.145
9.1390,1.159,-7.880,-0.009,-0.0175,1.159,0.147
9.1400,1.215,-7.818,-0.007,-0.0175,1.215,0.155
9.1410,1.223,-7.750,1.563,-0.0175,1.223,0.158
9.1420,1.188,-7.728,0.382,-0.0175,1.188,0.154
9.1430,1.157,-7.757,0.012,-0.0175,1.157,0.149
9.1440,1.139,-7.788,-0.007,-0.0175,1.139,0.146
9.1450,1.135,-7.815,-0.008,-0.0175,1.135,0.145
9.1460,1.134,-7.850,-0.009,-0.0175,1.134,0.144
9.1470,1.138,-7.878,-0.009,-0.0175,1.138,0.144
9.1480,1.183,-7.842,-0.005,-0.0175,1.183,0.151
9.1490,1.205,-7.771,-0.006,-0.0175,1.205,0.155
9.1500,1.184,-7.724,-0.009,-0.0175,1.184,0.153
9.1510,1.152,-7.740,-0.007,-0.0175,1.152,0.149
9.1520,1.137,-7.776,-0.009,-0.0170,1.137,0.146
9.1530,1.132,-7.807,-0.009,-0.0170,1.132,0.145
9.1540,1.133,-7.839,-0.008,-0.0170,1.133,0.145
9.1550,1.136,-7.870,-0.005,-0.0170,1.136,0.144
9.1560,1.158,-7.862,-0.008,-0.0170,1.158,0.147
9.1570,1.194,-7.785,-0.008,-0.0170,1.194,0.153
9.1580,1.183,-7.723,1.957,-0.0170,1.183,0.153
9.1590,1.150,-7.724,0.126,-0.0170,1.150,0.149
9.1600,1.135,-7.756,-0.004,-0.0170,1.135,0.146
9.1610,1.135,-7.787,-0.008,-0.0170,1.135,0.146
9.1620,1.137,-7.820,-0.005,-0.0170,1.137,0.145
9.1630,1.135,-7.850,-0.008,-0.0170,1.135,0.145
9.1640,1.145,-7.866,-0.009,-0.0170,1.145,0.146
9.1650,1.187,-7.803,-0.009,-0.0170,1.187,0.152
9.1660,1.188,-7.741,-0.009,-0.0170,1.188,0.153
9.1670,1.152,-7.721,-0.008,-0.0170,1.152,0.149
9.1680,1.126,-7.745,-0.010,-0.0170,1.126,0.145
9.1690,1.125,-7.778,-0.009,-0.0170,1.125,0.145
9.1700,1.131,-7.810,-0.009,-0.0170,1.131,0.145
9.1710,1.141,-7.839,-0.005,-0.0170,1.141,0.146
9.1720,1.146,-7.869,-0.004,-0.0170,1.146,0.146
9.1730,1.181,-7.826,-0.007,-0.0170,1.181,0.151
9.1740,1.201,-7.747,0.591,-0.0170,1.201,0.155
9.1750,1.172,-7.705,1.215,-0.0170,1.172,0.152
9.1760,1.132,-7.726,0.039,-0.0170,1.132,0.147
9.1770,1.117,-7.757,-0.007,-0.0165,1.117,0.144
9.1780,1.120,-7.789,-0.007,-0.0165,1.120,0.144
9.1790,1.130,-7.819,-0.004,-0.0165,1.130,0.145
9.1800,1.140,-7.848,-0.006,-0.0165,1.140,0.145
9.1810,1.173,-7.840,-0.008,-0.0165,1.173,0.150
9.1820,1.208,-7.772,-0.008,-0.0165,1.208,0.155
9.1830,1.193,-7.715,-0.009,-0.0165,1.193,0.155
9.1840,1.154,-7.716,-0.005,-0.0165,1.154,0.150
9.1850,1.126,-7.748,-0.006,-0.0165,1.126,0.145
9.1860,1.115,-7.774,-0.008,-0.0165,1.115,0.143
9.1870,1.115,-7.809,-0.009,-0.0165,1.115,0.143
9.1880,1.121,-7.840,-0.010,-0.0165,1.121,0.143
9.1890,1.141,-7.856,-0.006,-0.0165,1.141,0.145
9.1900,1.191,-7.792,-0.007,-0.0165,1.191,0.153
9.1910,1.197,-7.717,1.375,-0.0165,1.197,0.155
9.1920,1.163,-7.698,0.420,-0.0165,1.163,0.151
9.1930,1.130,-7.726,0.008,-0.0165,1.130,0.146
9.1940,1.120,-7.759,-0.003,-0.0165,1.120,0.144
9.1950,1.113,-7.791,-0.007,-0.0165,1.113,0.143
9.1960,1.113,-7.821,-0.008,-0.0165,1.113,0.142
9.1970,1.117,-7.849,-0.010,-0.0165,1.117,0.142
9.1980,1.164,-7.812,-0.003,-0.0165,1.164,0.149
9.1990,1.186,-7.742,-0.007,-0.0165,1.186,0.153
9.2000,1.166,-7.697,-0.008,-0.0165,1.166,0.152
9.2010,1.134,-7.714,-0.008,-0.0165,1.134,0.147
9.2020,1.120,-7.744,-0.005,-0.0160,1.120,0.145
9.2030,1.115,-7.776,-0.006,-0.0160,1.115,0.143
9.2040,1.114,-7.805,-0.008,-0.0160,1.114,0.143
9.2050,1.115,-7.837,-0.009,-0.0160,1.115,0.142
9.2060,1.140,-7.831,-0.010,-0.0160,1.140,0.146
9.2070,1.183,-7.757,-0.006,-0.0160,1.183,0.152
9.2080,1.177,-7.698,1.953,-0.0160,1.177,0.153
9.2090,1.147,-7.692,0.128,-0.0160,1.147,0.149
9.2100,1.134,-7.726,-0.003,-0.0160,1.134,0.147
9.2110,1.135,-7.758,-0.010,-0.0160,1.135,0.146
9.2120,1.141,-7.790,-0.005,-0.0160,1.141,0.147
9.2130,1.142,-7.819,-0.008,-0.0160,1.142,0.146
9.2140,1.152,-7.836,-0.009,-0.0160,1.152,0.147
9.2150,1.198,-7.777,-0.009,-0.0160,1.198,0.154
9.2160,1.201,-7.713,-0.009,-0.0160,1.201,0.156
9.2170,1.166,-7.690,-0.007,-0.0160,1.166,0.152
9.2180,1.141,-7.710,-0.009,-0.0160,1.141,0.148
9.2190,1.137,-7.746,-0.008,-0.0160,1.137,0.147
9.2200,1.145,-7.776,-0.008,-0.0160,1.145,0.147
9.2210,1.158,-7.809,-0.003,-0.0160,1.158,0.148
9.2220,1.162,-7.834,-0.006,-0.0160,1.162,0.148
9.2230,1.205,-7.794,-0.009,-0.0160,1.205,0.155
9.2240,1.229,-7.723,0.402,-0.0160,1.229,0.159
9.2250,1.204,-7.679,1.212,-0.0160,1.204,0.157
9.2260,1.165,-7.696,0.040,-0.0160,1.165,0.151
