Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:37:34
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_007.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:37:34
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.12
Data Count   = 513
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.1300,0.270,-7.957,0.161,-0.0025,0.270,0.034
4.1400,0.267,-7.966,-0.007,-0.0025,0.267,0.034
4.1500,0.264,-7.973,0.173,-0.0025,0.264,0.033
4.1600,0.271,-7.968,-0.007,-0.0025,0.271,0.034
4.1700,0.269,-7.950,0.226,-0.0025,0.269,0.034
4.1800,0.257,-7.957,0.166,-0.0025,0.257,0.032
4.1900,0.256,-7.966,-0.008,-0.0025,0.256,0.032
4.2000,0.258,-7.973,0.215,-0.0025,0.258,0.032
4.2100,0.248,-7.967,-0.004,-0.0025,0.248,0.031
4.2200,0.241,-7.953,0.306,-0.0025,0.241,0.030
4.2300,0.234,-7.960,0.171,-0.0025,0.234,0.029
4.2400,0.232,-7.969,-0.008,-0.0025,0.232,0.029
4.2500,0.236,-7.977,0.184,-0.0025,0.236,0.030
4.2600,0.243,-7.972,-0.008,-0.0025,0.243,0.031
4.2700,0.244,-7.954,0.217,-0.0025,0.244,0.031
4.2800,0.239,-7.960,0.116,-0.0025,0.239,0.030
4.2900,0.246,-7.969,-0.007,-0.0025,0.246,0.031
4.3000,0.259,-7.976,0.054,-0.0025,0.259,0.032
4.3100,0.274,-7.971,-0.007,-0.0025,0.274,0.034
4.3200,0.281,-7.951,0.149,-0.0025,0.281,0.035
4.3300,0.270,-7.957,0.152,-0.0025,0.270,0.034
4.3400,0.267,-7.965,-0.008,-0.0025,0.267,0.034
4.3500,0.270,-7.972,0.176,-0.0025,0.270,0.034
4.3600,0.274,-7.968,-0.008,-0.0025,0.274,0.034
4.3700,0.268,-7.950,0.235,-0.0025,0.268,0.034
4.3800,0.261,-7.955,0.193,-0.0025,0.261,0.033
4.3900,0.260,-7.964,-0.007,-0.0025,0.260,0.033
4.4000,0.256,-7.972,0.169,-0.0025,0.256,0.032
4.4100,0.264,-7.969,-0.007,-0.0025,0.264,0.033
4.4200,0.267,-7.949,0.222,-0.0025,0.267,0.034
4.4300,0.256,-7.955,0.203,-0.0025,0.256,0.032
4.4400,0.250,-7.963,-0.008,-0.0025,0.250,0.031
4.4500,0.258,-7.971,0.160,-0.0025,0.258,0.032
4.4600,0.260,-7.968,-0.008,-0.0025,0.260,0.033
4.4700,0.258,-7.950,0.215,-0.0025,0.258,0.032
4.4800,0.254,-7.955,0.195,-0.0025,0.254,0.032
4.4900,0.251,-7.963,-0.008,-0.0025,0.251,0.032
4.5000,0.251,-7.971,0.151,-0.0025,0.251,0.032
4.5100,0.258,-7.969,-0.007,-0.0025,0.258,0.032
4.5200,0.265,-7.949,0.200,-0.0025,0.265,0.033
4.5300,0.254,-7.955,0.181,-0.0025,0.254,0.032
4.5400,0.252,-7.963,-0.007,-0.0025,0.252,0.032
4.5500,0.256,-7.970,0.161,-0.0025,0.256,0.032
4.5600,0.259,-7.968,-0.007,-0.0025,0.259,0.033
4.5700,0.261,-7.949,0.219,-0.0025,0.261,0.033
4.5800,0.252,-7.954,0.201,-0.0025,0.252,0.032
4.5900,0.251,-7.963,-0.008,-0.0025,0.251,0.032
4.6000,0.251,-7.970,0.161,-0.0025,0.251,0.032
4.6100,0.257,-7.969,-0.007,-0.0025,0.257,0.032
4.6200,0.259,-7.949,0.212,-0.0025,0.259,0.033
4.6300,0.251,-7.954,0.187,-0.0025,0.251,0.032
4.6400,0.252,-7.963,-0.008,-0.0025,0.252,0.032
4.6500,0.253,-7.970,0.138,-0.0025,0.253,0.032
4.6600,0.260,-7.968,-0.008,-0.0025,0.260,0.033
4.6700,0.263,-7.949,0.197,-0.0025,0.263,0.033
4.6800,0.256,-7.953,0.213,-0.0025,0.256,0.032
4.6900,0.250,-7.962,-0.008,-0.0025,0.250,0.031
4.7000,0.255,-7.969,0.157,-0.0025,0.255,0.032
4.7100,0.260,-7.968,-0.007,-0.0025,0.260,0.033
4.7200,0.259,-7.948,0.189,-0.0025,0.259,0.033
4.7300,0.253,-7.952,0.213,-0.0025,0.253,0.032
4.7400,0.252,-7.961,-0.007,-0.0025,0.252,0.032
4.7500,0.252,-7.968,0.156,-0.0025,0.252,0.032
4.7600,0.255,-7.967,-0.007,-0.0025,0.255,0.032
4.7700,0.263,-7.948,0.190,-0.0025,0.263,0.033
4.7800,0.251,-7.952,0.221,-0.0025,0.251,0.032
4.7900,0.246,-7.961,-0.007,-0.0025,0.246,0.031
4.8000,0.253,-7.968,0.156,-0.0025,0.253,0.032
4.8100,0.257,-7.968,-0.007,-0.0025,0.257,0.032
4.8200,0.258,-7.947,0.177,-0.0025,0.258,0.032
4.8300,0.250,-7.951,0.203,-0.0025,0.250,0.031
4.8400,0.255,-7.960,-0.008,-0.0025,0.255,0.032
4.8500,0.254,-7.968,0.138,-0.0025,0.254,0.032
4.8600,0.259,-7.968,-0.008,-0.0025,0.259,0.032
4.8700,0.268,-7.946,0.180,-0.0025,0.268,0.034
4.8800,0.255,-7.950,0.216,-0.0025,0.255,0.032
4.8900,0.251,-7.959,-0.007,-0.0025,0.251,0.032
4.9000,0.254,-7.965,0.170,-0.0025,0.254,0.032
4.9100,0.259,-7.966,-0.007,-0.0030,0.259,0.033
4.9200,0.260,-7.946,0.190,-0.0030,0.260,0.033
4.9300,0.252,-7.950,0.211,-0.0030,0.252,0.032
4.9400,0.252,-7.958,-0.008,-0.0030,0.252,0.032
4.9500,0.251,-7.966,0.166,-0.0030,0.251,0.032
4.9600,0.258,-7.967,-0.007,-0.0030,0.258,0.032
4.9700,0.263,-7.946,0.154,-0.0030,0.263,0.033
4.9800,0.255,-7.948,0.198,-0.0030,0.255,0.032
4.9900,0.253,-7.957,-0.008,-0.0030,0.253,0.032
5.0000,0.254,-7.964,0.182,-0.0030,0.254,0.032
5.0100,0.259,-7.966,-0.007,-0.0030,0.259,0.033
5.0200,0.264,-7.945,0.155,-0.0030,0.264,0.033
5.0300,0.255,-7.948,0.220,-0.0030,0.255,0.032
5.0400,0.250,-7.956,-0.007,-0.0030,0.250,0.031
5.0500,0.254,-7.963,0.191,-0.0030,0.254,0.032
5.0600,0.256,-7.965,-0.008,-0.0030,0.256,0.032
5.0700,0.261,-7.945,0.156,-0.0030,0.261,0.033
5.0800,0.251,-7.947,0.214,-0.0030,0.251,0.032
5.0900,0.251,-7.955,-0.008,-0.0030,0.251,0.032
5.1000,0.251,-7.963,0.184,-0.0030,0.251,0.032
5.1100,0.253,-7.965,-0.008,-0.0030,0.253,0.032
5.1200,0.264,-7.944,0.155,-0.0030,0.264,0.033


