Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:28:19
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_004.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:28:19
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.09
Data Count   = 510
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.1100,0.308,-8.011,0.214,-0.0390,0.308,0.038
4.1200,0.302,-8.017,-0.007,-0.0390,0.302,0.038
4.1300,0.301,-8.024,0.162,-0.0390,0.301,0.038
4.1400,0.302,-8.035,-0.008,-0.0390,0.302,0.038
4.1500,0.313,-8.020,0.204,-0.0390,0.313,0.039
4.1600,0.303,-8.011,0.207,-0.0390,0.303,0.038
4.1700,0.302,-8.020,-0.006,-0.0390,0.302,0.038
4.1800,0.304,-8.026,0.142,-0.0390,0.304,0.038
4.1900,0.307,-8.036,-0.008,-0.0390,0.307,0.038
4.2000,0.316,-8.021,0.176,-0.0390,0.316,0.039
4.2100,0.308,-8.011,0.224,-0.0390,0.308,0.038
4.2200,0.308,-8.017,-0.007,-0.0389,0.308,0.038
4.2300,0.304,-8.025,0.177,-0.0385,0.304,0.038
4.2400,0.302,-8.036,-0.007,-0.0385,0.302,0.038
4.2500,0.317,-8.022,0.188,-0.0385,0.317,0.040
4.2600,0.307,-8.012,0.210,-0.0385,0.307,0.038
4.2700,0.300,-8.018,-0.007,-0.0385,0.300,0.037
4.2800,0.304,-8.026,0.174,-0.0385,0.304,0.038
4.2900,0.304,-8.036,-0.007,-0.0385,0.304,0.038
4.3000,0.311,-8.022,0.188,-0.0385,0.311,0.039
4.3100,0.307,-8.013,0.200,-0.0385,0.307,0.038
4.3200,0.307,-8.019,-0.007,-0.0385,0.307,0.038
4.3300,0.302,-8.027,0.175,-0.0385,0.302,0.038
4.3400,0.302,-8.036,-0.008,-0.0385,0.302,0.038
4.3500,0.318,-8.023,0.175,-0.0385,0.318,0.040
4.3600,0.308,-8.012,0.222,-0.0385,0.308,0.038
4.3700,0.299,-8.019,-0.007,-0.0385,0.299,0.037
4.3800,0.302,-8.028,0.179,-0.0385,0.302,0.038
4.3900,0.303,-8.037,-0.007,-0.0385,0.303,0.038
4.4000,0.312,-8.023,0.162,-0.0385,0.312,0.039
4.4100,0.308,-8.013,0.212,-0.0385,0.308,0.038
4.4200,0.303,-8.019,-0.007,-0.0385,0.303,0.038
4.4300,0.301,-8.028,0.169,-0.0385,0.301,0.037
4.4400,0.302,-8.038,-0.007,-0.0385,0.302,0.038
4.4500,0.314,-8.023,0.182,-0.0385,0.314,0.039
4.4600,0.304,-8.013,0.216,-0.0385,0.304,0.038
4.4700,0.300,-8.021,-0.006,-0.0385,0.300,0.037
4.4800,0.303,-8.029,0.164,-0.0385,0.303,0.038
4.4900,0.303,-8.038,-0.007,-0.0385,0.303,0.038
4.5000,0.315,-8.024,0.163,-0.0385,0.315,0.039
4.5100,0.309,-8.014,0.226,-0.0385,0.309,0.039
4.5200,0.303,-8.020,-0.006,-0.0385,0.303,0.038
4.5300,0.302,-8.028,0.181,-0.0385,0.302,0.038
4.5400,0.301,-8.038,-0.008,-0.0385,0.301,0.037
4.5500,0.312,-8.024,0.170,-0.0385,0.312,0.039
4.5600,0.308,-8.014,0.206,-0.0385,0.308,0.038
4.5700,0.303,-8.020,-0.006,-0.0385,0.303,0.038
4.5800,0.300,-8.029,0.181,-0.0385,0.300,0.037
4.5900,0.301,-8.038,-0.008,-0.0385,0.301,0.038
4.6000,0.316,-8.024,0.167,-0.0385,0.316,0.039
4.6100,0.305,-8.014,0.199,-0.0385,0.305,0.038
4.6200,0.301,-8.020,-0.006,-0.0385,0.301,0.038
4.6300,0.304,-8.029,0.195,-0.0385,0.304,0.038
4.6400,0.300,-8.038,-0.007,-0.0385,0.300,0.037
4.6500,0.309,-8.027,0.165,-0.0385,0.309,0.039
4.6600,0.311,-8.016,0.192,-0.0385,0.311,0.039
4.6700,0.305,-8.021,-0.006,-0.0385,0.305,0.038
4.6800,0.300,-8.030,0.176,-0.0385,0.300,0.037
4.6900,0.305,-8.038,-0.007,-0.0385,0.305,0.038
4.7000,0.317,-8.027,0.153,-0.0385,0.317,0.040
4.7100,0.309,-8.017,0.217,-0.0385,0.309,0.039
4.7200,0.301,-8.020,-0.007,-0.0385,0.301,0.038
4.7300,0.304,-8.028,0.206,-0.0385,0.304,0.038
4.7400,0.301,-8.040,-0.008,-0.0385,0.301,0.037
4.7500,0.312,-8.027,0.170,-0.0385,0.312,0.039
4.7600,0.306,-8.015,0.242,-0.0385,0.306,0.038
4.7700,0.294,-8.021,-0.006,-0.0384,0.294,0.037
4.7800,0.283,-8.032,0.261,-0.0380,0.283,0.035
4.7900,0.285,-8.043,-0.007,-0.0380,0.285,0.035
4.8000,0.307,-8.031,0.116,-0.0380,0.307,0.038
4.8100,0.311,-8.021,0.111,-0.0380,0.311,0.039
4.8200,0.315,-8.024,-0.007,-0.0380,0.315,0.039
4.8300,0.319,-8.032,0.150,-0.0380,0.319,0.040
4.8400,0.317,-8.041,-0.007,-0.0380,0.317,0.039
4.8500,0.328,-8.028,0.155,-0.0380,0.328,0.041
4.8600,0.321,-8.017,0.208,-0.0380,0.321,0.040
4.8700,0.313,-8.022,-0.007,-0.0380,0.313,0.039
4.8800,0.311,-8.030,0.212,-0.0380,0.311,0.039
4.8900,0.309,-8.040,-0.009,-0.0380,0.309,0.038
4.9000,0.321,-8.029,0.171,-0.0380,0.321,0.040
4.9100,0.315,-8.017,0.216,-0.0380,0.315,0.039
4.9200,0.305,-8.020,-0.007,-0.0380,0.305,0.038
4.9300,0.297,-8.031,0.278,-0.0380,0.297,0.037
4.9400,0.287,-8.040,-0.008,-0.0380,0.287,0.036
4.9500,0.295,-8.031,0.233,-0.0380,0.295,0.037
4.9600,0.290,-8.022,0.219,-0.0380,0.290,0.036
4.9700,0.287,-8.027,-0.006,-0.0380,0.287,0.036
4.9800,0.290,-8.034,0.200,-0.0380,0.290,0.036
4.9900,0.287,-8.044,-0.007,-0.0380,0.287,0.036
5.0000,0.298,-8.032,0.169,-0.0380,0.298,0.037
5.0100,0.298,-8.020,0.226,-0.0380,0.298,0.037
5.0200,0.287,-8.025,-0.004,-0.0380,0.287,0.036
5.0300,0.286,-8.034,0.212,-0.0380,0.286,0.036
5.0400,0.290,-8.045,-0.008,-0.0380,0.290,0.036
5.0500,0.299,-8.032,0.178,-0.0380,0.299,0.037
5.0600,0.290,-8.017,0.222,-0.0380,0.290,0.036
5.0700,0.287,-8.024,-0.007,-0.0380,0.287,0.036
5.0800,0.289,-8.032,0.207,-0.0380,0.289,0.036
5.0900,0.284,-8.044,-0.007,-0.0380,0.284,0.035


