Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:26:36
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_003.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:26:36
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.16
Data Count   = 517
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.2500,0.510,-8.021,-0.008,0.0590,0.510,0.064
4.2600,0.516,-8.021,0.207,0.0590,0.516,0.064
4.2700,0.519,-8.005,0.195,0.0590,0.519,0.065
4.2800,0.512,-8.003,0.007,0.0590,0.512,0.064
4.2900,0.507,-8.012,0.167,0.0590,0.507,0.063
4.3000,0.510,-8.021,-0.007,0.0590,0.510,0.064
4.3100,0.516,-8.021,0.198,0.0590,0.516,0.064
4.3200,0.516,-8.005,0.192,0.0590,0.516,0.064
4.3300,0.514,-8.003,0.006,0.0590,0.514,0.064
4.3400,0.510,-8.012,0.174,0.0590,0.510,0.064
4.3500,0.506,-8.022,-0.007,0.0590,0.506,0.063
4.3600,0.514,-8.022,0.193,0.0590,0.514,0.064
4.3700,0.520,-8.006,0.194,0.0590,0.520,0.065
4.3800,0.509,-8.004,0.006,0.0590,0.509,0.064
4.3900,0.505,-8.014,0.160,0.0590,0.505,0.063
4.4000,0.511,-8.023,-0.008,0.0590,0.511,0.064
4.4100,0.515,-8.022,0.198,0.0590,0.515,0.064
4.4200,0.515,-8.006,0.190,0.0590,0.515,0.064
4.4300,0.512,-8.004,0.004,0.0590,0.512,0.064
4.4400,0.509,-8.013,0.161,0.0590,0.509,0.064
4.4500,0.504,-8.023,-0.008,0.0590,0.504,0.063
4.4600,0.515,-8.023,0.206,0.0590,0.515,0.064
4.4700,0.519,-8.007,0.189,0.0590,0.519,0.065
4.4800,0.509,-8.005,0.004,0.0590,0.509,0.064
4.4900,0.508,-8.014,0.145,0.0590,0.508,0.063
4.5000,0.512,-8.024,-0.007,0.0590,0.512,0.064
4.5100,0.518,-8.022,0.209,0.0590,0.518,0.065
4.5200,0.516,-8.007,0.191,0.0590,0.516,0.064
4.5300,0.513,-8.004,0.003,0.0590,0.513,0.064
4.5400,0.508,-8.014,0.156,0.0590,0.508,0.063
4.5500,0.507,-8.024,-0.007,0.0590,0.507,0.063
4.5600,0.517,-8.022,0.214,0.0590,0.517,0.064
4.5700,0.518,-8.007,0.174,0.0590,0.518,0.065
4.5800,0.512,-8.005,0.002,0.0590,0.512,0.064
4.5900,0.509,-8.015,0.157,0.0590,0.509,0.064
4.6000,0.511,-8.024,-0.008,0.0590,0.511,0.064
4.6100,0.518,-8.022,0.225,0.0590,0.518,0.065
4.6200,0.519,-8.007,0.189,0.0590,0.519,0.065
4.6300,0.510,-8.005,0.002,0.0590,0.510,0.064
4.6400,0.507,-8.016,0.166,0.0590,0.507,0.063
4.6500,0.511,-8.025,-0.007,0.0590,0.511,0.064
4.6600,0.515,-8.022,0.210,0.0590,0.515,0.064
4.6700,0.517,-8.007,0.183,0.0590,0.517,0.065
4.6800,0.513,-8.005,0.001,0.0590,0.513,0.064
4.6900,0.508,-8.015,0.176,0.0590,0.508,0.063
4.7000,0.505,-8.025,-0.007,0.0592,0.505,0.063
4.7100,0.516,-8.023,0.208,0.0595,0.516,0.064
4.7200,0.519,-8.007,0.179,0.0595,0.519,0.065
4.7300,0.508,-8.006,-0.000,0.0595,0.508,0.063
4.7400,0.509,-8.016,0.155,0.0595,0.509,0.064
4.7500,0.512,-8.026,-0.007,0.0595,0.512,0.064
4.7600,0.516,-8.023,0.215,0.0595,0.516,0.064
4.7700,0.517,-8.007,0.175,0.0595,0.517,0.065
4.7800,0.516,-8.007,0.000,0.0595,0.516,0.064
4.7900,0.510,-8.016,0.165,0.0595,0.510,0.064
4.8000,0.507,-8.026,-0.008,0.0595,0.507,0.063
4.8100,0.522,-8.023,0.219,0.0595,0.522,0.065
4.8200,0.518,-8.007,0.235,0.0595,0.518,0.065
4.8300,0.496,-8.006,0.002,0.0595,0.496,0.062
4.8400,0.488,-8.018,0.260,0.0595,0.488,0.061
4.8500,0.493,-8.030,-0.007,0.0595,0.493,0.061
4.8600,0.499,-8.027,0.231,0.0595,0.499,0.062
4.8700,0.511,-8.013,0.080,0.0595,0.511,0.064
4.8800,0.519,-8.012,-0.004,0.0595,0.519,0.065
4.8900,0.523,-8.021,0.088,0.0595,0.523,0.065
4.9000,0.526,-8.029,-0.007,0.0595,0.526,0.066
4.9100,0.537,-8.025,0.195,0.0595,0.537,0.067
4.9200,0.536,-8.009,0.165,0.0595,0.536,0.067
4.9300,0.527,-8.009,-0.001,0.0595,0.527,0.066
4.9400,0.522,-8.018,0.201,0.0595,0.522,0.065
4.9500,0.522,-8.028,-0.007,0.0595,0.522,0.065
4.9600,0.526,-8.023,0.242,0.0595,0.526,0.066
4.9700,0.524,-8.008,0.195,0.0595,0.524,0.065
4.9800,0.514,-8.009,-0.001,0.0595,0.514,0.064
4.9900,0.513,-8.018,0.198,0.0595,0.513,0.064
5.0000,0.508,-8.027,-0.008,0.0595,0.508,0.063
5.0100,0.505,-8.023,0.298,0.0595,0.505,0.063
5.0200,0.497,-8.010,0.205,0.0595,0.497,0.062
5.0300,0.495,-8.014,-0.002,0.0595,0.495,0.062
5.0400,0.495,-8.023,0.154,0.0595,0.495,0.062
5.0500,0.497,-8.033,-0.007,0.0595,0.497,0.062
5.0600,0.511,-8.027,0.194,0.0595,0.511,0.064
5.0700,0.507,-8.012,0.192,0.0595,0.507,0.063
5.0800,0.495,-8.013,-0.003,0.0595,0.495,0.062
5.0900,0.499,-8.022,0.227,0.0595,0.499,0.062
5.1000,0.497,-8.032,-0.007,0.0595,0.497,0.062
5.1100,0.501,-8.026,0.230,0.0595,0.501,0.062
5.1200,0.503,-8.011,0.169,0.0595,0.503,0.063
5.1300,0.498,-8.013,-0.003,0.0595,0.498,0.062
5.1400,0.491,-8.021,0.230,0.0595,0.491,0.061
5.1500,0.492,-8.031,-0.007,0.0595,0.492,0.061
5.1600,0.505,-8.025,0.223,0.0595,0.505,0.063


