Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:22:27
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_001.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:22:27
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.09
Data Count   = 510
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.2400,0.492,-8.029,-0.002,0.0400,0.492,0.061
4.2500,0.487,-8.012,0.186,0.0400,0.487,0.061
4.2600,0.478,-8.019,0.162,0.0400,0.478,0.060
4.2700,0.482,-8.029,-0.008,0.0400,0.482,0.060
4.2800,0.483,-8.038,0.232,0.0400,0.483,0.060
4.2900,0.487,-8.030,0.003,0.0400,0.487,0.061
4.3000,0.490,-8.013,0.198,0.0400,0.490,0.061
4.3100,0.480,-8.023,0.173,0.0400,0.480,0.060
4.3200,0.477,-8.032,-0.008,0.0400,0.477,0.059
4.3300,0.482,-8.038,0.224,0.0400,0.482,0.060
4.3400,0.490,-8.030,-0.002,0.0400,0.490,0.061
4.3500,0.487,-8.015,0.188,0.0400,0.487,0.061
4.3600,0.478,-8.023,0.178,0.0400,0.478,0.060
4.3700,0.482,-8.032,-0.007,0.0400,0.482,0.060
4.3800,0.482,-8.039,0.238,0.0400,0.482,0.060
4.3900,0.486,-8.030,0.004,0.0400,0.486,0.061
4.4000,0.490,-8.016,0.165,0.0400,0.490,0.061
4.4100,0.481,-8.024,0.160,0.0400,0.481,0.060
4.4200,0.482,-8.033,-0.007,0.0400,0.482,0.060
4.4300,0.486,-8.039,0.207,0.0400,0.486,0.060
4.4400,0.493,-8.031,0.008,0.0400,0.493,0.061
4.4500,0.491,-8.017,0.182,0.0400,0.491,0.061
4.4600,0.481,-8.024,0.198,0.0400,0.481,0.060
4.4700,0.480,-8.033,-0.007,0.0400,0.480,0.060
4.4800,0.483,-8.040,0.227,0.0400,0.483,0.060
4.4900,0.489,-8.031,0.009,0.0400,0.489,0.061
4.5000,0.486,-8.017,0.176,0.0400,0.486,0.061
4.5100,0.481,-8.025,0.163,0.0400,0.481,0.060
4.5200,0.484,-8.034,-0.007,0.0402,0.484,0.060
4.5300,0.485,-8.041,0.227,0.0405,0.485,0.060
4.5400,0.488,-8.031,0.015,0.0405,0.488,0.061
4.5500,0.490,-8.017,0.181,0.0405,0.490,0.061
4.5600,0.479,-8.026,0.175,0.0405,0.479,0.060
4.5700,0.477,-8.034,-0.006,0.0405,0.477,0.059
4.5800,0.484,-8.041,0.236,0.0405,0.484,0.060
4.5900,0.489,-8.032,0.011,0.0405,0.489,0.061
4.6000,0.484,-8.018,0.183,0.0405,0.484,0.060
4.6100,0.480,-8.027,0.183,0.0405,0.480,0.060
4.6200,0.482,-8.035,-0.008,0.0405,0.482,0.060
4.6300,0.480,-8.042,0.223,0.0405,0.480,0.060
4.6400,0.487,-8.032,0.013,0.0405,0.487,0.061
4.6500,0.491,-8.018,0.169,0.0405,0.491,0.061
4.6600,0.476,-8.027,0.187,0.0405,0.476,0.059
4.6700,0.478,-8.036,-0.007,0.0405,0.478,0.060
4.6800,0.486,-8.042,0.219,0.0405,0.486,0.060
4.6900,0.492,-8.032,0.011,0.0405,0.492,0.061
4.7000,0.488,-8.018,0.148,0.0405,0.488,0.061
4.7100,0.484,-8.026,0.189,0.0405,0.484,0.060
4.7200,0.483,-8.035,-0.007,0.0405,0.483,0.060
4.7300,0.481,-8.043,0.226,0.0405,0.481,0.060
4.7400,0.490,-8.032,0.019,0.0405,0.490,0.061
4.7500,0.488,-8.019,0.168,0.0405,0.488,0.061
4.7600,0.478,-8.027,0.183,0.0405,0.478,0.060
4.7700,0.479,-8.036,-0.007,0.0405,0.479,0.060
4.7800,0.484,-8.042,0.212,0.0405,0.484,0.060
4.7900,0.490,-8.033,0.024,0.0405,0.490,0.061
4.8000,0.487,-8.019,0.168,0.0405,0.487,0.061
4.8100,0.480,-8.027,0.170,0.0405,0.480,0.060
4.8200,0.480,-8.038,-0.007,0.0405,0.480,0.060
4.8300,0.486,-8.044,0.219,0.0405,0.486,0.060
4.8400,0.491,-8.034,0.022,0.0405,0.491,0.061
4.8500,0.488,-8.019,0.157,0.0405,0.488,0.061
4.8600,0.480,-8.029,0.194,0.0405,0.480,0.060
4.8700,0.480,-8.037,-0.008,0.0405,0.480,0.060
4.8800,0.482,-8.044,0.218,0.0405,0.482,0.060
4.8900,0.489,-8.034,0.016,0.0405,0.489,0.061
4.9000,0.491,-8.021,0.149,0.0405,0.491,0.061
4.9100,0.477,-8.029,0.195,0.0405,0.477,0.059
4.9200,0.479,-8.038,-0.007,0.0405,0.479,0.060
4.9300,0.485,-8.044,0.234,0.0405,0.485,0.060
4.9400,0.488,-8.034,0.022,0.0405,0.488,0.061
4.9500,0.485,-8.021,0.144,0.0405,0.485,0.060
4.9600,0.482,-8.029,0.181,0.0405,0.482,0.060
4.9700,0.484,-8.038,-0.007,0.0405,0.484,0.060
4.9800,0.481,-8.045,0.223,0.0405,0.481,0.060
4.9900,0.493,-8.034,0.022,0.0405,0.493,0.061
5.0000,0.491,-8.021,0.144,0.0409,0.491,0.061
5.0100,0.478,-8.030,0.201,0.0410,0.478,0.059
5.0200,0.479,-8.038,-0.007,0.0410,0.479,0.060
5.0300,0.486,-8.045,0.213,0.0410,0.486,0.060
5.0400,0.489,-8.034,0.035,0.0410,0.489,0.061
5.0500,0.485,-8.021,0.138,0.0410,0.485,0.060
5.0600,0.481,-8.030,0.195,0.0410,0.481,0.060
5.0700,0.479,-8.039,-0.008,0.0410,0.479,0.060
5.0800,0.481,-8.044,0.220,0.0410,0.481,0.060
5.0900,0.489,-8.035,0.034,0.0410,0.489,0.061


