Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:30:14
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_005.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:30:14
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.08
Data Count   = 509
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
1.7900,0.438,-7.878,-0.007,0.0060,0.438,0.056
1.8000,0.434,-7.885,0.157,0.0060,0.434,0.055
1.8100,0.438,-7.883,-0.008,0.0060,0.438,0.056
1.8200,0.445,-7.864,0.214,0.0060,0.445,0.057
1.8300,0.435,-7.869,0.189,0.0060,0.435,0.055
1.8400,0.430,-7.879,-0.007,0.0060,0.430,0.055
1.8500,0.435,-7.887,0.154,0.0064,0.435,0.055
1.8600,0.442,-7.884,-0.008,0.0065,0.442,0.056
1.8700,0.440,-7.866,0.213,0.0065,0.440,0.056
1.8800,0.433,-7.871,0.191,0.0065,0.433,0.055
1.8900,0.434,-7.880,-0.007,0.0065,0.434,0.055
1.9000,0.433,-7.888,0.156,0.0065,0.433,0.055
1.9100,0.439,-7.887,-0.008,0.0065,0.439,0.056
1.9200,0.444,-7.867,0.193,0.0065,0.444,0.056
1.9300,0.432,-7.871,0.197,0.0065,0.432,0.055
1.9400,0.432,-7.881,-0.008,0.0065,0.432,0.055
1.9500,0.437,-7.889,0.140,0.0065,0.437,0.055
1.9600,0.441,-7.887,-0.007,0.0065,0.441,0.056
1.9700,0.448,-7.868,0.190,0.0065,0.448,0.057
1.9800,0.436,-7.873,0.201,0.0065,0.436,0.055
1.9900,0.435,-7.882,-0.008,0.0065,0.435,0.055
2.0000,0.436,-7.890,0.157,0.0065,0.436,0.055
2.0100,0.441,-7.888,-0.007,0.0065,0.441,0.056
2.0200,0.444,-7.869,0.200,0.0067,0.444,0.056
2.0300,0.433,-7.874,0.187,0.0070,0.433,0.055
2.0400,0.437,-7.883,-0.008,0.0070,0.437,0.055
2.0500,0.437,-7.891,0.136,0.0070,0.437,0.055
2.0600,0.444,-7.888,-0.009,0.0070,0.444,0.056
2.0700,0.448,-7.870,0.218,0.0070,0.448,0.057
2.0800,0.434,-7.875,0.195,0.0070,0.434,0.055
2.0900,0.433,-7.884,-0.007,0.0070,0.433,0.055
2.1000,0.440,-7.892,0.139,0.0070,0.440,0.056
2.1100,0.446,-7.889,-0.008,0.0070,0.446,0.057
2.1200,0.444,-7.871,0.209,0.0070,0.444,0.056
2.1300,0.437,-7.875,0.202,0.0070,0.437,0.056
2.1400,0.437,-7.885,-0.007,0.0070,0.437,0.055
2.1500,0.433,-7.892,0.165,0.0070,0.433,0.055
2.1600,0.440,-7.890,-0.007,0.0070,0.440,0.056
2.1700,0.447,-7.872,0.210,0.0070,0.447,0.057
2.1800,0.433,-7.877,0.196,0.0070,0.433,0.055
2.1900,0.430,-7.887,-0.008,0.0070,0.430,0.054
2.2000,0.438,-7.893,0.156,0.0070,0.438,0.055
2.2100,0.439,-7.892,-0.008,0.0070,0.439,0.056
2.2200,0.442,-7.874,0.190,0.0070,0.442,0.056
2.2300,0.434,-7.877,0.208,0.0070,0.434,0.055
2.2400,0.433,-7.887,-0.007,0.0070,0.433,0.055
2.2500,0.433,-7.894,0.156,0.0070,0.433,0.055
2.2600,0.439,-7.893,-0.008,0.0070,0.439,0.056
2.2700,0.446,-7.874,0.198,0.0070,0.446,0.057
2.2800,0.431,-7.879,0.204,0.0070,0.431,0.055
2.2900,0.435,-7.889,-0.007,0.0070,0.435,0.055
2.3000,0.438,-7.895,0.150,0.0074,0.438,0.055
2.3100,0.440,-7.894,-0.008,0.0075,0.440,0.056
2.3200,0.445,-7.875,0.194,0.0075,0.445,0.056
2.3300,0.437,-7.880,0.189,0.0075,0.437,0.055
2.3400,0.437,-7.889,-0.008,0.0075,0.437,0.055
2.3500,0.437,-7.895,0.143,0.0075,0.437,0.055
2.3600,0.446,-7.896,-0.007,0.0075,0.446,0.057
2.3700,0.445,-7.876,0.207,0.0075,0.445,0.057
2.3800,0.437,-7.881,0.218,0.0075,0.437,0.055
2.3900,0.436,-7.890,-0.007,0.0075,0.436,0.055
2.4000,0.435,-7.897,0.155,0.0075,0.435,0.055
2.4100,0.442,-7.896,-0.008,0.0075,0.442,0.056
2.4200,0.446,-7.877,0.199,0.0075,0.446,0.057
2.4300,0.434,-7.881,0.206,0.0075,0.434,0.055
2.4400,0.433,-7.890,-0.008,0.0075,0.433,0.055
2.4500,0.439,-7.897,0.158,0.0075,0.439,0.056
2.4600,0.439,-7.897,-0.008,0.0075,0.439,0.056
2.4700,0.443,-7.878,0.189,0.0075,0.443,0.056
2.4800,0.437,-7.882,0.198,0.0075,0.437,0.055
2.4900,0.434,-7.891,-0.007,0.0075,0.434,0.055
2.5000,0.432,-7.899,0.162,0.0075,0.432,0.055
2.5100,0.440,-7.898,-0.008,0.0075,0.440,0.056
2.5200,0.447,-7.878,0.173,0.0075,0.447,0.057
2.5300,0.431,-7.882,0.210,0.0075,0.431,0.055
2.5400,0.433,-7.891,-0.008,0.0075,0.433,0.055
2.5500,0.438,-7.899,0.160,0.0075,0.438,0.055
2.5600,0.437,-7.899,-0.008,0.0075,0.437,0.055
2.5700,0.444,-7.879,0.177,0.0077,0.444,0.056
2.5800,0.437,-7.883,0.206,0.0080,0.437,0.055
2.5900,0.434,-7.892,-0.008,0.0080,0.434,0.055
2.6000,0.434,-7.900,0.152,0.0080,0.434,0.055
2.6100,0.442,-7.899,-0.008,0.0080,0.442,0.056
2.6200,0.446,-7.879,0.189,0.0080,0.446,0.057
2.6300,0.433,-7.883,0.214,0.0080,0.433,0.055
2.6400,0.434,-7.892,-0.008,0.0080,0.434,0.055
2.6500,0.437,-7.899,0.160,0.0080,0.437,0.055
2.6600,0.438,-7.900,-0.008,0.0080,0.438,0.055
2.6700,0.445,-7.880,0.181,0.0080,0.445,0.056
2.6800,0.437,-7.884,0.207,0.0080,0.437,0.055
2.6900,0.435,-7.894,-0.008,0.0080,0.435,0.055
2.7000,0.436,-7.900,0.162,0.0080,0.436,0.055
2.7100,0.441,-7.900,-0.007,0.0080,0.441,0.056
2.7200,0.446,-7.880,0.185,0.0080,0.446,0.057
2.7300,0.435,-7.885,0.220,0.0080,0.435,0.055
2.7400,0.434,-7.894,-0.008,0.0080,0.434,0.055
2.7500,0.436,-7.901,0.178,0.0080,0.436,0.055
2.7600,0.438,-7.901,-0.008,0.0080,0.438,0.055
2.7700,0.445,-7.882,0.188,0.0080,0.445,0.056
2.7800,0.432,-7.886,0.198,0.0080,0.432,0.055
2.7900,0.434,-7.895,-0.007,0.0080,0.434,0.055
2.8000,0.435,-7.902,0.168,0.0080,0.435,0.055
2.8100,0.437,-7.902,-0.008,0.0080,0.437,0.055
2.8200,0.445,-7.882,0.170,0.0080,0.445,0.056
2.8300,0.436,-7.886,0.206,0.0080,0.436,0.055
2.8400,0.432,-7.895,-0.007,0.0080,0.432,0.055
2.8500,0.433,-7.902,0.172,0.0080,0.433,0.055
2.8600,0.442,-7.902,-0.008,0.0080,0.442,0.056
2.8700,0.444,-7.883,0.172,0.0080,0.444,0.056
2.8800,0.431,-7.887,0.217,0.0080,0.431,0.055
2.8900,0.436,-7.895,-0.007,0.0080,0.436,0.055
2.9000,0.436,-7.903,0.165,0.0080,0.436,0.055
2.9100,0.435,-7.903,-0.008,0.0080,0.435,0.055
2.9200,0.446,-7.884,0.181,0.0080,0.446,0.057
2.9300,0.436,-7.888,0.209,0.0080,0.436,0.055
2.9400,0.431,-7.896,-0.007,0.0080,0.431,0.055
2.9500,0.434,-7.904,0.164,0.0084,0.434,0.055
2.9600,0.442,-7.903,-0.008,0.0085,0.442,0.056
2.9700,0.443,-7.884,0.179,0.0085,0.443,0.056
2.9800,0.431,-7.887,0.216,0.0085,0.431,0.055
2.9900,0.434,-7.896,-0.008,0.0085,0.434,0.055
3.0000,0.434,-7.903,0.171,0.0085,0.434,0.055
3.0100,0.436,-7.905,-0.007,0.0085,0.436,0.055
3.0200,0.444,-7.884,0.175,0.0085,0.444,0.056
3.0300,0.433,-7.887,0.213,0.0085,0.433,0.055
3.0400,0.430,-7.897,-0.007,0.0085,0.430,0.054
3.0500,0.433,-7.904,0.174,0.0085,0.433,0.055
3.0600,0.438,-7.905,-0.007,0.0085,0.438,0.055
3.0700,0.443,-7.885,0.182,0.0085,0.443,0.056
3.0800,0.431,-7.888,0.200,0.0085,0.431,0.055
3.0900,0.431,-7.897,-0.008,0.0085,0.431,0.055
3.1000,0.434,-7.904,0.174,0.0085,0.434,0.055
3.1100,0.438,-7.906,-0.008,0.0085,0.438,0.055
3.1200,0.444,-7.885,0.165,0.0085,0.444,0.056
3.1300,0.432,-7.889,0.200,0.0085,0.432,0.055
3.1400,0.434,-7.898,-0.007,0.0085,0.434,0.055
3.1500,0.434,-7.905,0.173,0.0085,0.434,0.055
3.1600,0.437,-7.906,-0.008,0.0085,0.437,0.055
3.1700,0.446,-7.886,0.160,0.0085,0.446,0.057
3.1800,0.434,-7.889,0.213,0.0085,0.434,0.055
3.1900,0.430,-7.899,-0.007,0.0085,0.430,0.054
3.2000,0.434,-7.905,0.174,0.0085,0.434,0.055
3.2100,0.440,-7.907,-0.008,0.0085,0.440,0.056
3.2200,0.442,-7.886,0.172,0.0085,0.442,0.056
3.2300,0.433,-7.889,0.206,0.0085,0.433,0.055
3.2400,0.437,-7.899,-0.007,0.0085,0.437,0.055
3.2500,0.435,-7.906,0.168,0.0085,0.435,0.055
3.2600,0.436,-7.908,-0.007,0.0085,0.436,0.055
3.2700,0.448,-7.887,0.167,0.0085,0.448,0.057
3.2800,0.434,-7.891,0.215,0.0085,0.434,0.055
3.2900,0.431,-7.899,-0.007,0.0085,0.431,0.055
3.3000,0.435,-7.907,0.172,0.0085,0.435,0.055
3.3100,0.441,-7.908,-0.007,0.0085,0.441,0.056
3.3200,0.442,-7.888,0.170,0.0087,0.442,0.056
3.3300,0.433,-7.891,0.214,0.0090,0.433,0.055
3.3400,0.435,-7.899,-0.008,0.0090,0.435,0.055
3.3500,0.432,-7.906,0.180,0.0090,0.432,0.055
3.3600,0.436,-7.908,-0.008,0.0090,0.436,0.055
3.3700,0.446,-7.888,0.170,0.0090,0.446,0.057
3.3800,0.434,-7.892,0.200,0.0090,0.434,0.055
3.3900,0.429,-7.900,-0.007,0.0090,0.429,0.054
3.4000,0.435,-7.908,0.173,0.0090,0.435,0.055
3.4100,0.439,-7.909,-0.008,0.0090,0.439,0.055
3.4200,0.444,-7.889,0.163,0.0090,0.444,0.056
3.4300,0.435,-7.891,0.211,0.0090,0.435,0.055
3.4400,0.433,-7.900,-0.008,0.0090,0.433,0.055
3.4500,0.434,-7.907,0.184,0.0090,0.434,0.055
3.4600,0.438,-7.909,-0.008,0.0090,0.438,0.055
3.4700,0.446,-7.889,0.151,0.0090,0.446,0.057
3.4800,0.434,-7.891,0.212,0.0090,0.434,0.055
3.4900,0.434,-7.901,-0.007,0.0090,0.434,0.055
3.5000,0.434,-7.908,0.188,0.0090,0.434,0.055
3.5100,0.437,-7.910,-0.007,0.0090,0.437,0.055
3.5200,0.446,-7.889,0.162,0.0090,0.446,0.057
3.5300,0.432,-7.892,0.217,0.0090,0.432,0.055
3.5400,0.431,-7.901,-0.007,0.0090,0.431,0.055
3.5500,0.435,-7.909,0.180,0.0090,0.435,0.055
3.5600,0.439,-7.912,-0.007,0.0090,0.439,0.055
3.5700,0.443,-7.890,0.152,0.0090,0.443,0.056
3.5800,0.436,-7.893,0.209,0.0090,0.436,0.055
3.5900,0.437,-7.902,-0.007,0.0090,0.437,0.055
3.6000,0.433,-7.910,0.176,0.0090,0.433,0.055
3.6100,0.439,-7.911,-0.008,0.0090,0.439,0.056
3.6200,0.448,-7.891,0.174,0.0090,0.448,0.057
3.6300,0.432,-7.894,0.207,0.0090,0.432,0.055
3.6400,0.430,-7.902,-0.008,0.0090,0.430,0.054
3.6500,0.436,-7.911,0.175,0.0090,0.436,0.055
3.6600,0.437,-7.912,-0.008,0.0090,0.437,0.055
3.6700,0.442,-7.891,0.174,0.0090,0.442,0.056
3.6800,0.437,-7.894,0.205,0.0090,0.437,0.055
3.6900,0.433,-7.902,-0.008,0.0090,0.433,0.055
3.7000,0.432,-7.911,0.184,0.0090,0.432,0.055
3.7100,0.437,-7.912,-0.007,0.0090,0.437,0.055
3.7200,0.447,-7.892,0.164,0.0090,0.447,0.057
3.7300,0.432,-7.894,0.195,0.0090,0.432,0.055
3.7400,0.432,-7.904,-0.007,0.0090,0.432,0.055
3.7500,0.439,-7.911,0.184,0.0090,0.439,0.055
3.7600,0.438,-7.913,-0.008,0.0090,0.438,0.055
3.7700,0.445,-7.893,0.157,0.0092,0.445,0.056
3.7800,0.434,-7.895,0.223,0.0095,0.434,0.055
3.7900,0.434,-7.903,-0.007,0.0095,0.434,0.055
3.8000,0.432,-7.911,0.196,0.0095,0.432,0.055
3.8100,0.436,-7.913,-0.008,0.0095,0.436,0.055
3.8200,0.446,-7.893,0.145,0.0095,0.446,0.056
3.8300,0.434,-7.896,0.198,0.0095,0.434,0.055
3.8400,0.434,-7.904,-0.008,0.0095,0.434,0.055
3.8500,0.435,-7.912,0.187,0.0095,0.435,0.055
3.8600,0.438,-7.914,-0.008,0.0095,0.438,0.055
3.8700,0.445,-7.894,0.160,0.0095,0.445,0.056
3.8800,0.434,-7.896,0.211,0.0095,0.434,0.055
3.8900,0.433,-7.905,-0.007,0.0095,0.433,0.055
3.9000,0.436,-7.913,0.191,0.0095,0.436,0.055
3.9100,0.438,-7.915,-0.007,0.0095,0.438,0.055
3.9200,0.443,-7.894,0.160,0.0095,0.443,0.056
3.9300,0.437,-7.896,0.220,0.0095,0.437,0.055
3.9400,0.432,-7.905,-0.007,0.0095,0.432,0.055
3.9500,0.432,-7.912,0.181,0.0095,0.432,0.055
3.9600,0.439,-7.914,-0.008,0.0095,0.439,0.055
3.9700,0.446,-7.895,0.161,0.0095,0.446,0.057
3.9800,0.432,-7.897,0.204,0.0095,0.432,0.055
3.9900,0.432,-7.905,-0.007,0.0095,0.432,0.055
4.0000,0.438,-7.914,0.193,0.0095,0.438,0.055
4.0100,0.434,-7.916,-0.008,0.0095,0.434,0.055
4.0200,0.444,-7.895,0.158,0.0095,0.444,0.056
4.0300,0.436,-7.897,0.199,0.0095,0.436,0.055
4.0400,0.431,-7.905,-0.007,0.0095,0.431,0.055
4.0500,0.431,-7.913,0.201,0.0095,0.431,0.054
4.0600,0.438,-7.916,-0.008,0.0095,0.438,0.055
4.0700,0.447,-7.896,0.139,0.0095,0.447,0.057
4.0800,0.434,-7.899,0.176,0.0095,0.434,0.055
4.0900,0.439,-7.906,-0.007,0.0095,0.439,0.055
4.1000,0.440,-7.913,0.193,0.0095,0.440,0.056
4.1100,0.438,-7.918,-0.008,0.0095,0.438,0.055
4.1200,0.446,-7.896,0.157,0.0095,0.446,0.057
4.1300,0.437,-7.898,0.200,0.0095,0.437,0.055
4.1400,0.433,-7.906,-0.007,0.0095,0.433,0.055
4.1500,0.433,-7.914,0.201,0.0095,0.433,0.055
4.1600,0.440,-7.917,-0.007,0.0095,0.440,0.056
4.1700,0.446,-7.897,0.155,0.0097,0.446,0.056
4.1800,0.435,-7.898,0.206,0.0100,0.435,0.055
4.1900,0.434,-7.907,-0.007,0.0100,0.434,0.055
4.2000,0.435,-7.914,0.197,0.0100,0.435,0.055
4.2100,0.438,-7.917,-0.008,0.0100,0.438,0.055
4.2200,0.445,-7.896,0.159,0.0100,0.445,0.056
4.2300,0.434,-7.898,0.211,0.0100,0.434,0.055
