Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:33:46
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_006.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:33:46
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.08
Data Count   = 509
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.2500,0.513,-7.945,-0.007,0.0145,0.513,0.065
4.2600,0.513,-7.954,0.136,0.0145,0.513,0.065
4.2700,0.516,-7.962,-0.008,0.0145,0.516,0.065
4.2800,0.530,-7.947,0.194,0.0145,0.530,0.067
4.2900,0.519,-7.939,0.185,0.0145,0.519,0.065
4.3000,0.515,-7.946,-0.007,0.0145,0.515,0.065
4.3100,0.519,-7.954,0.150,0.0145,0.519,0.065
4.3200,0.516,-7.963,-0.007,0.0147,0.516,0.065
4.3300,0.527,-7.947,0.190,0.0150,0.527,0.066
4.3400,0.520,-7.939,0.191,0.0150,0.520,0.066
4.3500,0.516,-7.947,-0.007,0.0150,0.516,0.065
4.3600,0.514,-7.956,0.147,0.0150,0.514,0.065
4.3700,0.518,-7.964,-0.007,0.0150,0.518,0.065
4.3800,0.530,-7.948,0.205,0.0150,0.530,0.067
4.3900,0.514,-7.941,0.193,0.0150,0.514,0.065
4.4000,0.515,-7.948,-0.007,0.0150,0.515,0.065
4.4100,0.518,-7.957,0.140,0.0150,0.518,0.065
4.4200,0.514,-7.966,-0.008,0.0150,0.514,0.065
4.4300,0.528,-7.950,0.187,0.0150,0.528,0.066
4.4400,0.523,-7.942,0.194,0.0150,0.523,0.066
4.4500,0.516,-7.948,-0.007,0.0150,0.516,0.065
4.4600,0.511,-7.958,0.153,0.0150,0.511,0.064
4.4700,0.519,-7.966,-0.007,0.0150,0.519,0.065
4.4800,0.529,-7.951,0.159,0.0150,0.529,0.067
4.4900,0.517,-7.943,0.215,0.0150,0.517,0.065
4.5000,0.517,-7.949,-0.006,0.0150,0.517,0.065
4.5100,0.517,-7.958,0.157,0.0150,0.517,0.065
4.5200,0.513,-7.967,-0.009,0.0152,0.513,0.064
4.5300,0.527,-7.953,0.176,0.0155,0.527,0.066
4.5400,0.522,-7.944,0.222,0.0155,0.522,0.066
4.5500,0.512,-7.950,-0.007,0.0155,0.512,0.064
4.5600,0.512,-7.960,0.147,0.0155,0.512,0.064
4.5700,0.517,-7.970,-0.007,0.0155,0.517,0.065
4.5800,0.529,-7.955,0.155,0.0155,0.529,0.067
4.5900,0.521,-7.945,0.198,0.0155,0.521,0.066
4.6000,0.518,-7.952,-0.007,0.0155,0.518,0.065
4.6100,0.518,-7.960,0.165,0.0155,0.518,0.065
4.6200,0.514,-7.970,-0.008,0.0155,0.514,0.064
4.6300,0.528,-7.957,0.171,0.0155,0.528,0.066
4.6400,0.518,-7.947,0.206,0.0155,0.518,0.065
4.6500,0.516,-7.954,-0.007,0.0155,0.516,0.065
4.6600,0.517,-7.961,0.160,0.0155,0.517,0.065
4.6700,0.514,-7.971,-0.007,0.0155,0.514,0.065
4.6800,0.530,-7.958,0.157,0.0155,0.530,0.067
4.6900,0.522,-7.948,0.185,0.0155,0.522,0.066
4.7000,0.515,-7.954,-0.007,0.0155,0.515,0.065
4.7100,0.515,-7.962,0.174,0.0155,0.515,0.065
4.7200,0.518,-7.972,-0.008,0.0157,0.518,0.065
4.7300,0.528,-7.960,0.162,0.0160,0.528,0.066
4.7400,0.517,-7.949,0.191,0.0160,0.517,0.065
4.7500,0.518,-7.954,-0.006,0.0160,0.518,0.065
4.7600,0.515,-7.963,0.190,0.0160,0.515,0.065
4.7700,0.513,-7.973,-0.007,0.0160,0.513,0.064
4.7800,0.528,-7.961,0.152,0.0160,0.528,0.066
4.7900,0.522,-7.949,0.199,0.0160,0.522,0.066
4.8000,0.510,-7.954,-0.006,0.0160,0.510,0.064
4.8100,0.512,-7.964,0.194,0.0160,0.512,0.064
4.8200,0.517,-7.974,-0.008,0.0160,0.517,0.065
4.8300,0.524,-7.964,0.130,0.0160,0.524,0.066
4.8400,0.521,-7.952,0.173,0.0160,0.521,0.066
4.8500,0.521,-7.956,-0.006,0.0160,0.521,0.065
4.8600,0.518,-7.965,0.210,0.0160,0.518,0.065
4.8700,0.513,-7.975,-0.008,0.0160,0.513,0.064
4.8800,0.529,-7.964,0.145,0.0160,0.529,0.066
4.8900,0.524,-7.952,0.177,0.0160,0.524,0.066
4.9000,0.514,-7.957,-0.006,0.0160,0.514,0.065
4.9100,0.516,-7.965,0.221,0.0160,0.516,0.065
4.9200,0.515,-7.975,-0.008,0.0160,0.515,0.065
4.9300,0.525,-7.966,0.157,0.0160,0.525,0.066
4.9400,0.520,-7.954,0.166,0.0160,0.520,0.065
4.9500,0.518,-7.958,-0.006,0.0160,0.518,0.065
4.9600,0.515,-7.966,0.198,0.0160,0.515,0.065
4.9700,0.514,-7.977,-0.007,0.0162,0.514,0.064
4.9800,0.528,-7.967,0.170,0.0165,0.528,0.066
4.9900,0.521,-7.955,0.156,0.0165,0.521,0.065
5.0000,0.516,-7.958,-0.005,0.0165,0.516,0.065
5.0100,0.513,-7.968,0.194,0.0165,0.513,0.064
5.0200,0.513,-7.978,-0.008,0.0165,0.513,0.064
5.0300,0.527,-7.969,0.167,0.0165,0.527,0.066
5.0400,0.522,-7.957,0.142,0.0165,0.522,0.066
5.0500,0.517,-7.959,-0.004,0.0165,0.517,0.065
5.0600,0.515,-7.968,0.202,0.0165,0.515,0.065
5.0700,0.518,-7.978,-0.007,0.0165,0.518,0.065
5.0800,0.524,-7.971,0.179,0.0165,0.524,0.066


