Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:50
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:34:10
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\cond_006.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:34:10
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 2
Set Force    = -8
Duration     = 32.07
Data Count   = 32074
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
9.5770,0.969,-7.813,-0.009,0.0000,0.969,0.124
9.5780,0.989,-7.846,-0.008,0.0000,0.989,0.126
9.5790,1.015,-7.863,-0.009,0.0000,1.015,0.129
9.5800,1.068,-7.808,-0.010,0.0000,1.068,0.137
9.5810,1.087,-7.748,-0.005,0.0000,1.087,0.140
9.5820,1.068,-7.723,-0.007,0.0000,1.068,0.138
9.5830,1.053,-7.745,-0.008,0.0000,1.053,0.136
9.5840,1.062,-7.777,-0.008,0.0000,1.062,0.137
9.5850,1.084,-7.808,-0.009,0.0000,1.084,0.139
9.5860,1.107,-7.840,-0.009,0.0000,1.107,0.141
9.5870,1.130,-7.873,-0.009,0.0000,1.130,0.144
9.5880,1.184,-7.835,-0.010,0.0000,1.184,0.151
9.5890,1.221,-7.770,0.067,0.0000,1.221,0.157
9.5900,1.215,-7.728,1.656,0.0000,1.215,0.157
9.5910,1.186,-7.743,0.061,0.0000,1.186,0.153
9.5920,1.182,-7.773,-0.005,0.0000,1.182,0.152
9.5930,1.193,-7.808,-0.006,0.0000,1.193,0.153
9.5940,1.211,-7.840,-0.007,0.0000,1.211,0.155
9.5950,1.231,-7.872,-0.009,0.0000,1.231,0.156
9.5960,1.268,-7.864,-0.010,0.0000,1.268,0.161
9.5970,1.312,-7.802,-0.007,0.0000,1.312,0.168
9.5980,1.310,-7.750,-0.003,0.0000,1.310,0.169
9.5990,1.275,-7.749,-0.007,0.0000,1.275,0.165
9.6000,1.258,-7.779,-0.008,0.0000,1.258,0.162
9.6010,1.259,-7.811,-0.009,0.0000,1.259,0.161
9.6020,1.271,-7.845,-0.009,0.0000,1.271,0.162
9.6030,1.287,-7.876,-0.009,0.0000,1.287,0.163
9.6040,1.313,-7.892,-0.010,0.0000,1.313,0.166
9.6050,1.371,-7.833,-0.007,0.0000,1.371,0.175
9.6060,1.388,-7.771,1.308,0.0000,1.388,0.179
9.6070,1.362,-7.746,0.310,0.0000,1.362,0.176
9.6080,1.334,-7.770,0.004,0.0000,1.334,0.172
9.6090,1.328,-7.802,-0.009,0.0000,1.328,0.170
9.6100,1.331,-7.837,-0.008,0.0000,1.331,0.170
9.6110,1.340,-7.870,-0.008,0.0000,1.340,0.170
9.6120,1.350,-7.900,-0.010,0.0000,1.350,0.171
9.6130,1.397,-7.864,-0.010,0.0000,1.397,0.178
9.6140,1.427,-7.798,-0.006,0.0000,1.427,0.183
9.6150,1.415,-7.753,-0.007,0.0000,1.415,0.182
9.6160,1.382,-7.767,-0.008,0.0000,1.382,0.178
9.6170,1.367,-7.801,-0.009,0.0000,1.367,0.175
9.6180,1.363,-7.834,-0.009,0.0000,1.363,0.174
9.6190,1.362,-7.867,-0.008,0.0000,1.362,0.173
9.6200,1.363,-7.899,-0.005,0.0000,1.363,0.173
9.6210,1.381,-7.891,-0.006,0.0000,1.381,0.175
9.6220,1.407,-7.821,-0.009,0.0000,1.407,0.180
9.6230,1.388,-7.758,1.425,0.0000,1.388,0.179
9.6240,1.328,-7.756,0.161,0.0000,1.328,0.171
9.6250,1.270,-7.789,-0.002,0.0000,1.270,0.163
9.6260,1.215,-7.821,-0.009,0.0000,1.215,0.155
9.6270,1.153,-7.855,-0.008,0.0005,1.153,0.147
9.6280,1.080,-7.886,-0.010,0.0005,1.080,0.137
9.6290,1.000,-7.904,-0.010,0.0005,1.000,0.127
9.6300,0.940,-7.849,-0.007,0.0005,0.940,0.120
9.6310,0.832,-7.790,-0.004,0.0005,0.832,0.107
9.6320,0.674,-7.762,-0.006,0.0005,0.674,0.087
9.6330,0.506,-7.789,-0.007,0.0005,0.506,0.065
9.6340,0.352,-7.822,-0.006,0.0005,0.352,0.045
9.6350,0.198,-7.851,-0.007,0.0005,0.198,0.025
9.6360,0.037,-7.879,-0.007,0.0005,0.037,0.005
9.6370,-0.130,-7.910,-0.009,0.0005,0.130,0.016
9.6380,-0.274,-7.871,-0.010,0.0005,0.274,0.035
9.6390,-0.434,-7.804,0.060,0.0005,0.434,0.056
9.6400,-0.642,-7.756,1.882,0.0005,0.642,0.083
9.6410,-0.845,-7.762,0.077,0.0005,0.845,0.109
9.6420,-0.918,-7.793,-0.006,0.0005,0.918,0.118
9.6430,-0.876,-7.826,-0.010,0.0005,0.876,0.112
9.6440,-0.857,-7.856,-0.004,0.0005,0.857,0.109
9.6450,-0.857,-7.881,-0.008,0.0005,0.857,0.109
9.6460,-0.806,-7.870,-0.009,0.0005,0.806,0.102
9.6470,-0.744,-7.812,-0.010,0.0005,0.744,0.095
9.6480,-0.770,-7.752,-0.009,0.0005,0.770,0.099
9.6490,-0.827,-7.744,-0.009,0.0005,0.827,0.107
9.6500,-0.834,-7.780,-0.004,0.0005,0.834,0.107
9.6510,-0.832,-7.809,-0.007,0.0005,0.832,0.107
9.6520,-0.840,-7.836,-0.005,0.0005,0.840,0.107
9.6530,-0.840,-7.870,-0.008,0.0005,0.840,0.107
9.6540,-0.819,-7.885,-0.010,0.0005,0.819,0.104
9.6550,-0.782,-7.822,-0.007,0.0005,0.782,0.100
9.6560,-0.794,-7.755,1.130,0.0005,0.794,0.102
9.6570,-0.829,-7.725,0.342,0.0005,0.829,0.107
9.6580,-0.857,-7.748,0.006,0.0005,0.857,0.111
9.6590,-0.876,-7.780,-0.008,0.0005,0.876,0.113
9.6600,-0.885,-7.810,-0.009,0.0005,0.885,0.113
9.6610,-0.881,-7.842,-0.008,0.0005,0.881,0.112
9.6620,-0.874,-7.872,-0.009,0.0005,0.874,0.111
9.6630,-0.838,-7.834,-0.004,0.0005,0.838,0.107
9.6640,-0.815,-7.768,-0.009,0.0005,0.815,0.105
9.6650,-0.817,-7.723,-0.009,0.0005,0.817,0.106
9.6660,-0.844,-7.738,-0.007,0.0005,0.844,0.109
9.6670,-0.857,-7.770,-0.008,0.0005,0.857,0.110
9.6680,-0.858,-7.805,-0.010,0.0005,0.858,0.110
9.6690,-0.851,-7.837,-0.006,0.0005,0.851,0.109
9.6700,-0.850,-7.871,-0.004,0.0005,0.850,0.108
9.6710,-0.832,-7.864,-0.008,0.0005,0.832,0.106
9.6720,-0.792,-7.795,-0.009,0.0005,0.792,0.102
9.6730,-0.794,-7.739,1.036,0.0005,0.794,0.103
9.6740,-0.834,-7.735,0.185,0.0005,0.834,0.108
9.6750,-0.861,-7.767,0.000,0.0005,0.861,0.111
9.6760,-0.871,-7.804,-0.005,0.0005,0.871,0.112
9.6770,-0.879,-7.834,-0.008,0.0010,0.879,0.112
9.6780,-0.882,-7.867,-0.009,0.0010,0.882,0.112
9.6790,-0.873,-7.891,-0.009,0.0010,0.873,0.111
9.6800,-0.830,-7.840,-0.010,0.0010,0.830,0.106
9.6810,-0.819,-7.779,-0.005,0.0010,0.819,0.105
9.6820,-0.848,-7.754,-0.006,0.0010,0.848,0.109
9.6830,-0.876,-7.779,-0.008,0.0010,0.876,0.113
9.6840,-0.877,-7.815,-0.008,0.0010,0.877,0.112
9.6850,-0.868,-7.851,-0.008,0.0010,0.868,0.111
9.6860,-0.853,-7.887,-0.005,0.0010,0.853,0.108
9.6870,-0.838,-7.919,-0.007,0.0010,0.838,0.106
9.6880,-0.786,-7.880,-0.009,0.0010,0.786,0.100
9.6890,-0.755,-7.814,0.023,0.0010,0.755,0.097
9.6900,-0.766,-7.768,1.827,0.0010,0.766,0.099
9.6910,-0.797,-7.784,0.072,0.0010,0.797,0.102
9.6920,-0.809,-7.818,-0.002,0.0010,0.809,0.103
9.6930,-0.812,-7.848,-0.006,0.0010,0.812,0.104
9.6940,-0.812,-7.883,-0.008,0.0010,0.812,0.103
9.6950,-0.814,-7.916,-0.008,0.0010,0.814,0.103
9.6960,-0.797,-7.913,-0.008,0.0010,0.797,0.101
9.6970,-0.770,-7.851,-0.004,0.0010,0.770,0.098
9.6980,-0.788,-7.795,-0.007,0.0010,0.788,0.101
9.6990,-0.832,-7.783,-0.008,0.0010,0.832,0.107
9.7000,-0.859,-7.821,-0.007,0.0010,0.859,0.110
9.7010,-0.869,-7.855,-0.010,0.0010,0.869,0.111
9.7020,-0.868,-7.885,-0.004,0.0015,0.868,0.110
9.7030,-0.868,-7.916,-0.007,0.0015,0.868,0.110
9.7040,-0.856,-7.935,-0.008,0.0015,0.856,0.108
9.7050,-0.812,-7.878,-0.009,0.0015,0.812,0.103
9.7060,-0.802,-7.811,1.259,0.0015,0.802,0.103
9.7070,-0.822,-7.780,0.356,0.0015,0.822,0.106
9.7080,-0.851,-7.805,0.009,0.0015,0.851,0.109
9.7090,-0.860,-7.831,-0.007,0.0015,0.860,0.110
9.7100,-0.859,-7.864,-0.009,0.0015,0.859,0.109
9.7110,-0.855,-7.893,-0.009,0.0015,0.855,0.108
9.7120,-0.854,-7.920,-0.010,0.0015,0.854,0.108
9.7130,-0.825,-7.885,-0.004,0.0015,0.825,0.105
9.7140,-0.818,-7.818,-0.008,0.0015,0.818,0.105
9.7150,-0.854,-7.765,-0.007,0.0015,0.854,0.110
9.7160,-0.917,-7.777,-0.007,0.0015,0.917,0.118
9.7170,-0.960,-7.807,-0.008,0.0015,0.960,0.123
9.7180,-0.994,-7.836,-0.009,0.0015,0.994,0.127
9.7190,-1.026,-7.865,-0.003,0.0015,1.026,0.130
9.7200,-1.063,-7.894,-0.007,0.0015,1.063,0.135
9.7210,-1.073,-7.884,-0.009,0.0015,1.073,0.136
9.7220,-1.064,-7.817,-0.009,0.0015,1.064,0.136
9.7230,-1.093,-7.758,1.329,0.0015,1.093,0.141
9.7240,-1.149,-7.751,0.225,0.0015,1.149,0.148
9.7250,-1.185,-7.785,-0.001,0.0015,1.185,0.152
9.7260,-1.200,-7.820,-0.007,0.0015,1.200,0.153
9.7270,-1.206,-7.855,-0.004,0.0025,1.206,0.154
9.7280,-1.207,-7.893,-0.006,0.0025,1.207,0.153
9.7290,-1.198,-7.915,-0.007,0.0025,1.198,0.151
9.7300,-1.152,-7.869,-0.009,0.0025,1.152,0.146
9.7310,-1.134,-7.815,-0.008,0.0025,1.134,0.145
9.7320,-1.148,-7.792,-0.009,0.0025,1.148,0.147
9.7330,-1.170,-7.826,-0.007,0.0025,1.170,0.149
9.7340,-1.173,-7.869,-0.005,0.0025,1.173,0.149
9.7350,-1.169,-7.908,-0.007,0.0025,1.169,0.148
9.7360,-1.164,-7.947,-0.008,0.0025,1.164,0.147
9.7370,-1.159,-7.986,-0.009,0.0025,1.159,0.145
9.7380,-1.116,-7.960,-0.009,0.0025,1.116,0.140
9.7390,-1.082,-7.900,0.047,0.0025,1.082,0.137
9.7400,-1.092,-7.858,2.123,0.0025,1.092,0.139
9.7410,-1.121,-7.874,0.091,0.0025,1.121,0.142
9.7420,-1.127,-7.914,-0.005,0.0025,1.127,0.142
9.7430,-1.122,-7.954,-0.008,0.0025,1.122,0.141
9.7440,-1.118,-7.993,-0.009,0.0025,1.118,0.140
9.7450,-1.107,-8.031,-0.006,0.0025,1.107,0.138
9.7460,-1.080,-8.034,-0.009,0.0025,1.080,0.134
9.7470,-1.042,-7.970,-0.008,0.0025,1.042,0.131
9.7480,-1.049,-7.918,-0.008,0.0025,1.049,0.132
9.7490,-1.085,-7.916,-0.008,0.0025,1.085,0.137
9.7500,-1.115,-7.950,-0.009,0.0025,1.115,0.140
9.7510,-1.135,-7.985,-0.009,0.0025,1.135,0.142
9.7520,-1.151,-8.020,-0.009,0.0025,1.151,0.144
9.7530,-1.167,-8.056,-0.010,0.0025,1.167,0.145
9.7540,-1.184,-8.080,-0.008,0.0025,1.184,0.146
9.7550,-1.173,-8.027,-0.004,0.0025,1.173,0.146
9.7560,-1.202,-7.968,0.937,0.0025,1.202,0.151
9.7570,-1.279,-7.941,0.348,0.0025,1.279,0.161
9.7580,-1.367,-7.969,0.006,0.0025,1.367,0.171
9.7590,-1.425,-8.005,-0.007,0.0025,1.425,0.178
9.7600,-1.452,-8.048,-0.006,0.0025,1.452,0.180
9.7610,-1.467,-8.088,-0.009,0.0025,1.467,0.181
9.7620,-1.469,-8.125,-0.008,0.0025,1.469,0.181
9.7630,-1.423,-8.102,-0.009,0.0025,1.423,0.176
9.7640,-1.377,-8.048,-0.004,0.0025,1.377,0.171
9.7650,-1.366,-8.012,-0.004,0.0025,1.366,0.171
9.7660,-1.373,-8.032,-0.008,0.0025,1.373,0.171
9.7670,-1.353,-8.070,-0.009,0.0025,1.353,0.168
9.7680,-1.320,-8.109,-0.008,0.0025,1.320,0.163
9.7690,-1.289,-8.151,-0.009,0.0025,1.289,0.158
9.7700,-1.266,-8.192,-0.008,0.0025,1.266,0.155
9.7710,-1.221,-8.201,-0.009,0.0025,1.221,0.149
9.7720,-1.163,-8.141,-0.008,0.0025,1.163,0.143
9.7730,-1.148,-8.091,1.152,0.0025,1.148,0.142
9.7740,-1.165,-8.091,0.223,0.0025,1.165,0.144
9.7750,-1.168,-8.130,0.000,0.0025,1.168,0.144
9.7760,-1.155,-8.171,-0.008,0.0025,1.155,0.141
9.7770,-1.137,-8.212,-0.005,0.0035,1.137,0.138
9.7780,-1.113,-8.251,-0.003,0.0035,1.113,0.135
9.7790,-1.086,-8.278,-0.005,0.0035,1.086,0.131
9.7800,-1.036,-8.231,-0.007,0.0035,1.036,0.126
9.7810,-1.019,-8.176,-0.007,0.0035,1.019,0.125
9.7820,-1.035,-8.151,-0.007,0.0035,1.035,0.127
9.7830,-1.060,-8.183,-0.007,0.0035,1.060,0.130
9.7840,-1.065,-8.218,-0.007,0.0035,1.065,0.130
9.7850,-1.051,-8.254,-0.007,0.0035,1.051,0.127
9.7860,-1.030,-8.293,-0.008,0.0035,1.030,0.124
9.7870,-1.006,-8.327,-0.008,0.0035,1.006,0.121
9.7880,-0.949,-8.299,-0.008,0.0035,0.949,0.114
9.7890,-0.903,-8.235,0.023,0.0035,0.903,0.110
9.7900,-0.901,-8.186,2.065,0.0035,0.901,0.110
9.7910,-0.926,-8.199,0.087,0.0035,0.926,0.113
9.7920,-0.934,-8.234,-0.006,0.0035,0.934,0.113
9.7930,-0.934,-8.269,-0.010,0.0035,0.934,0.113
9.7940,-0.929,-8.303,-0.008,0.0035,0.929,0.112
9.7950,-0.924,-8.337,-0.009,0.0035,0.924,0.111
9.7960,-0.898,-8.339,-0.010,0.0035,0.898,0.108
9.7970,-0.854,-8.276,-0.010,0.0035,0.854,0.103
9.7980,-0.848,-8.222,-0.009,0.0035,0.848,0.103
9.7990,-0.878,-8.212,-0.008,0.0035,0.878,0.107
9.8000,-0.897,-8.243,-0.009,0.0035,0.897,0.109
9.8010,-0.899,-8.277,-0.007,0.0035,0.899,0.109
9.8020,-0.897,-8.311,-0.005,0.0035,0.897,0.108
9.8030,-0.893,-8.345,-0.002,0.0035,0.893,0.107
9.8040,-0.884,-8.371,-0.005,0.0035,0.884,0.106
9.8050,-0.837,-8.313,-0.008,0.0035,0.837,0.101
9.8060,-0.819,-8.246,1.158,0.0035,0.819,0.099
9.8070,-0.844,-8.212,0.415,0.0035,0.844,0.103
9.8080,-0.878,-8.236,0.008,0.0035,0.878,0.107
9.8090,-0.892,-8.270,-0.008,0.0035,0.892,0.108
9.8100,-0.894,-8.307,-0.008,0.0035,0.894,0.108
9.8110,-0.893,-8.341,-0.009,0.0035,0.893,0.107
9.8120,-0.893,-8.371,-0.009,0.0035,0.893,0.107
9.8130,-0.860,-8.342,-0.007,0.0035,0.860,0.103
9.8140,-0.837,-8.278,-0.004,0.0035,0.837,0.101
9.8150,-0.862,-8.233,-0.005,0.0035,0.862,0.105
9.8160,-0.909,-8.244,-0.007,0.0035,0.909,0.110
9.8170,-0.932,-8.274,-0.008,0.0035,0.932,0.113
9.8180,-0.943,-8.308,-0.007,0.0035,0.943,0.114
9.8190,-0.951,-8.343,-0.009,0.0035,0.951,0.114
9.8200,-0.955,-8.376,-0.008,0.0035,0.955,0.114
9.8210,-0.938,-8.378,-0.009,0.0035,0.938,0.112
9.8220,-0.907,-8.314,-0.009,0.0035,0.907,0.109
9.8230,-0.924,-8.255,1.202,0.0035,0.924,0.112
9.8240,-0.974,-8.246,0.287,0.0035,0.974,0.118
9.8250,-1.019,-8.277,0.003,0.0035,1.019,0.123
9.8260,-1.049,-8.311,-0.004,0.0035,1.049,0.126
9.8270,-1.077,-8.347,-0.005,0.0040,1.077,0.129
9.8280,-1.098,-8.381,-0.008,0.0040,1.098,0.131
9.8290,-1.113,-8.401,-0.007,0.0040,1.113,0.132
9.8300,-1.099,-8.349,-0.009,0.0040,1.099,0.132
9.8310,-1.117,-8.290,-0.009,0.0040,1.117,0.135
9.8320,-1.175,-8.261,-0.009,0.0040,1.175,0.142
9.8330,-1.240,-8.288,-0.007,0.0040,1.240,0.150
9.8340,-1.286,-8.323,-0.008,0.0040,1.286,0.155
9.8350,-1.318,-8.356,-0.009,0.0040,1.318,0.158
9.8360,-1.345,-8.390,-0.008,0.0040,1.345,0.160
9.8370,-1.372,-8.424,-0.010,0.0040,1.372,0.163
9.8380,-1.365,-8.396,-0.009,0.0040,1.365,0.163
9.8390,-1.364,-8.330,0.001,0.0040,1.364,0.164
9.8400,-1.405,-8.284,2.161,0.0040,1.405,0.170
9.8410,-1.468,-8.296,0.104,0.0040,1.468,0.177
9.8420,-1.512,-8.330,-0.003,0.0040,1.512,0.181
9.8430,-1.535,-8.365,-0.008,0.0040,1.535,0.184
9.8440,-1.551,-8.397,-0.007,0.0040,1.551,0.185
9.8450,-1.567,-8.429,-0.007,0.0040,1.567,0.186
9.8460,-1.564,-8.437,-0.010,0.0040,1.564,0.185
9.8470,-1.541,-8.376,-0.009,0.0040,1.541,0.184
9.8480,-1.559,-8.321,-0.010,0.0040,1.559,0.187
9.8490,-1.605,-8.314,-0.009,0.0040,1.605,0.193
9.8500,-1.641,-8.346,-0.009,0.0040,1.641,0.197
9.8510,-1.660,-8.381,-0.005,0.0040,1.660,0.198
9.8520,-1.671,-8.416,-0.005,0.0040,1.671,0.199
9.8530,-1.681,-8.447,-0.007,0.0040,1.681,0.199
9.8540,-1.682,-8.467,-0.009,0.0040,1.682,0.199
9.8550,-1.646,-8.419,-0.009,0.0040,1.646,0.196
9.8560,-1.641,-8.354,0.763,0.0040,1.641,0.196
9.8570,-1.676,-8.322,0.337,0.0040,1.676,0.201
9.8580,-1.715,-8.351,0.005,0.0040,1.715,0.205
9.8590,-1.732,-8.385,-0.003,0.0040,1.732,0.207
9.8600,-1.744,-8.419,-0.006,0.0040,1.744,0.207
9.8610,-1.749,-8.452,-0.005,0.0040,1.749,0.207
9.8620,-1.754,-8.481,-0.007,0.0040,1.754,0.207
9.8630,-1.728,-8.455,-0.009,0.0040,1.728,0.204
9.8640,-1.709,-8.392,-0.008,0.0040,1.709,0.204
9.8650,-1.729,-8.342,-0.008,0.0040,1.729,0.207
9.8660,-1.769,-8.354,-0.006,0.0040,1.769,0.212
9.8670,-1.791,-8.388,-0.003,0.0040,1.791,0.213
9.8680,-1.800,-8.419,-0.007,0.0040,1.800,0.214
9.8690,-1.798,-8.446,-0.008,0.0040,1.798,0.213
9.8700,-1.790,-8.480,-0.007,0.0040,1.790,0.211
9.8710,-1.761,-8.481,-0.009,0.0040,1.761,0.208
9.8720,-1.710,-8.413,-0.009,0.0040,1.710,0.203
9.8730,-1.694,-8.355,1.190,0.0040,1.694,0.203
9.8740,-1.700,-8.342,0.256,0.0040,1.700,0.204
9.8750,-1.690,-8.371,0.007,0.0040,1.690,0.202
9.8760,-1.648,-8.403,-0.004,0.0040,1.648,0.196
9.8770,-1.584,-8.433,-0.007,0.0040,1.584,0.188
9.8780,-1.498,-8.458,-0.007,0.0040,1.498,0.177
9.8790,-1.391,-8.483,-0.008,0.0040,1.391,0.164
9.8800,-1.234,-8.432,-0.007,0.0040,1.234,0.146
9.8810,-1.101,-8.370,-0.007,0.0040,1.101,0.131
9.8820,-0.997,-8.335,-0.008,0.0040,0.997,0.120
9.8830,-0.898,-8.356,-0.010,0.0040,0.898,0.108
9.8840,-0.769,-8.387,-0.007,0.0040,0.769,0.092
9.8850,-0.620,-8.420,-0.007,0.0040,0.620,0.074
9.8860,-0.452,-8.447,-0.008,0.0040,0.452,0.053
9.8870,-0.266,-8.476,-0.007,0.0040,0.266,0.031
9.8880,-0.036,-8.452,-0.008,0.0040,0.036,0.004
9.8890,0.195,-8.384,-0.007,0.0040,0.195,0.023
9.8900,0.389,-8.333,2.122,0.0040,0.389,0.047
9.8910,0.560,-8.343,0.095,0.0040,0.560,0.067
9.8920,0.747,-8.375,-0.001,0.0040,0.747,0.089
9.8930,0.885,-8.411,-0.003,0.0040,0.885,0.105
9.8940,0.887,-8.439,-0.006,0.0040,0.887,0.105
9.8950,0.860,-8.457,-0.006,0.0040,0.860,0.102
9.8960,0.903,-8.458,-0.007,0.0040,0.903,0.107
9.8970,0.946,-8.399,-0.009,0.0040,0.946,0.113
9.8980,0.918,-8.330,-0.009,0.0040,0.918,0.110
9.8990,0.892,-8.311,-0.006,0.0040,0.892,0.107
9.9000,0.922,-8.346,-0.004,0.0040,0.922,0.111
9.9010,0.939,-8.370,-0.008,0.0040,0.939,0.112
9.9020,0.942,-8.388,-0.008,0.0035,0.942,0.112
9.9030,0.970,-8.418,-0.007,0.0035,0.970,0.115
9.9040,1.014,-8.436,-0.007,0.0035,1.014,0.120
9.9050,1.065,-8.375,-0.009,0.0035,1.065,0.127
9.9060,1.088,-8.307,1.007,0.0035,1.088,0.131
9.9070,1.097,-8.269,0.482,0.0035,1.097,0.133
9.9080,1.083,-8.291,0.012,0.0035,1.083,0.131
9.9090,1.070,-8.318,-0.007,0.0035,1.070,0.129
9.9100,1.074,-8.341,-0.009,0.0035,1.074,0.129
9.9110,1.091,-8.376,-0.008,0.0035,1.091,0.130
9.9120,1.095,-8.405,-0.008,0.0035,1.095,0.130
9.9130,1.125,-8.373,-0.009,0.0035,1.125,0.134
9.9140,1.161,-8.307,-0.006,0.0035,1.161,0.140
9.9150,1.156,-8.258,-0.005,0.0035,1.156,0.140
9.9160,1.110,-8.258,-0.008,0.0035,1.110,0.134
9.9170,1.082,-8.283,-0.009,0.0035,1.082,0.131
9.9180,1.080,-8.319,-0.009,0.0035,1.080,0.130
9.9190,1.082,-8.347,-0.009,0.0035,1.082,0.130
9.9200,1.073,-8.377,-0.009,0.0035,1.073,0.128
9.9210,1.091,-8.379,-0.007,0.0035,1.091,0.130
9.9220,1.138,-8.308,-0.004,0.0035,1.138,0.137
9.9230,1.132,-8.244,0.938,0.0035,1.132,0.137
9.9240,1.092,-8.227,0.304,0.0035,1.092,0.133
9.9250,1.069,-8.252,0.005,0.0035,1.069,0.130
9.9260,1.068,-8.285,-0.006,0.0035,1.068,0.129
9.9270,1.064,-8.315,-0.008,0.0030,1.064,0.128
9.9280,1.064,-8.344,-0.009,0.0030,1.064,0.127
9.9290,1.071,-8.368,-0.002,0.0030,1.071,0.128
9.9300,1.099,-8.319,-0.007,0.0030,1.099,0.132
9.9310,1.089,-8.248,-0.009,0.0030,1.089,0.132
9.9320,1.047,-8.212,-0.006,0.0030,1.047,0.127
9.9330,1.004,-8.236,-0.009,0.0030,1.004,0.122
9.9340,0.980,-8.265,-0.009,0.0030,0.980,0.119
9.9350,0.969,-8.293,-0.009,0.0030,0.969,0.117
9.9360,0.969,-8.324,-0.006,0.0030,0.969,0.116
9.9370,0.965,-8.354,-0.003,0.0030,0.965,0.115
9.9380,0.980,-8.328,-0.007,0.0030,0.980,0.118
9.9390,0.988,-8.255,-0.008,0.0030,0.988,0.120
9.9400,0.957,-8.205,2.111,0.0030,0.957,0.117
9.9410,0.901,-8.213,0.104,0.0030,0.901,0.110
9.9420,0.868,-8.245,-0.001,0.0030,0.868,0.105
9.9430,0.860,-8.274,-0.005,0.0030,0.860,0.104
9.9440,0.864,-8.298,-0.009,0.0030,0.864,0.104
9.9450,0.866,-8.326,-0.009,0.0030,0.866,0.104
9.9460,0.882,-8.327,-0.010,0.0030,0.882,0.106
9.9470,0.920,-8.263,-0.009,0.0030,0.920,0.111
9.9480,0.911,-8.208,-0.005,0.0030,0.911,0.111
9.9490,0.860,-8.191,-0.007,0.0030,0.860,0.105
9.9500,0.824,-8.218,-0.009,0.0030,0.824,0.100
9.9510,0.814,-8.246,-0.008,0.0030,0.814,0.099
9.9520,0.808,-8.276,-0.009,0.0025,0.808,0.098
9.9530,0.812,-8.301,-0.010,0.0025,0.812,0.098
9.9540,0.832,-8.322,-0.009,0.0025,0.832,0.100
9.9550,0.890,-8.266,-0.008,0.0025,0.890,0.108
9.9560,0.914,-8.196,0.708,0.0025,0.914,0.112
9.9570,0.898,-8.158,0.378,0.0025,0.898,0.110
9.9580,0.872,-8.179,0.009,0.0025,0.872,0.107
9.9590,0.859,-8.207,-0.005,0.0025,0.859,0.105
9.9600,0.844,-8.235,-0.007,0.0025,0.844,0.102
9.9610,0.835,-8.257,-0.007,0.0025,0.835,0.101
9.9620,0.827,-8.285,-0.008,0.0025,0.827,0.100
9.9630,0.850,-8.254,-0.009,0.0025,0.850,0.103
9.9640,0.871,-8.180,-0.010,0.0025,0.871,0.106
9.9650,0.855,-8.121,-0.005,0.0025,0.855,0.105
9.9660,0.815,-8.122,-0.006,0.0025,0.815,0.100
9.9670,0.796,-8.144,-0.006,0.0025,0.796,0.098
9.9680,0.794,-8.167,-0.008,0.0025,0.794,0.097
9.9690,0.798,-8.191,-0.008,0.0025,0.798,0.097
9.9700,0.799,-8.215,-0.008,0.0025,0.799,0.097
9.9710,0.811,-8.212,-0.009,0.0025,0.811,0.099
9.9720,0.846,-8.137,-0.010,0.0025,0.846,0.104
9.9730,0.847,-8.065,1.181,0.0025,0.847,0.105
9.9740,0.811,-8.039,0.325,0.0025,0.811,0.101
9.9750,0.791,-8.057,0.006,0.0025,0.791,0.098
9.9760,0.803,-8.078,-0.009,0.0025,0.803,0.099
9.9770,0.834,-8.101,-0.009,0.0020,0.834,0.103
9.9780,0.880,-8.123,-0.009,0.0020,0.880,0.108
9.9790,0.942,-8.141,-0.009,0.0020,0.942,0.116
9.9800,1.036,-8.085,-0.004,0.0020,1.036,0.128
9.9810,1.090,-8.015,-0.009,0.0020,1.090,0.136
9.9820,1.106,-7.965,-0.007,0.0020,1.106,0.139
9.9830,1.107,-7.983,-0.008,0.0020,1.107,0.139
9.9840,1.111,-8.007,-0.009,0.0020,1.111,0.139
9.9850,1.115,-8.031,-0.007,0.0020,1.115,0.139
9.9860,1.120,-8.057,-0.003,0.0020,1.120,0.139
9.9870,1.113,-8.083,-0.007,0.0020,1.113,0.138
9.9880,1.129,-8.046,-0.009,0.0020,1.129,0.140
9.9890,1.138,-7.974,-0.009,0.0020,1.138,0.143
9.9900,1.110,-7.924,2.360,0.0020,1.110,0.140
9.9910,1.049,-7.927,0.113,0.0020,1.049,0.132
9.9920,1.007,-7.952,-0.005,0.0020,1.007,0.127
9.9930,0.989,-7.977,-0.009,0.0020,0.989,0.124
9.9940,0.981,-8.003,-0.009,0.0020,0.981,0.123
9.9950,0.968,-8.029,-0.009,0.0020,0.968,0.121
9.9960,0.962,-8.030,-0.005,0.0020,0.962,0.120
9.9970,0.977,-7.963,-0.005,0.0020,0.977,0.123
