XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
995.114825,103.434471
997.043342,103.277235
998.971859,102.418402
1000.900377,101.777427
1002.828894,102.014697
1004.757411,102.428176
1006.685928,102.184035
1008.614445,101.832896
1010.542962,102.043745
1012.471479,102.237357
1014.399996,101.837750
1016.328513,101.058835
1018.257030,100.148027
1020.185548,99.438938
1022.114065,99.533028
1024.042582,100.435221
1025.971099,101.240522
1027.899616,101.195287
1029.828133,100.723840
1031.756650,100.831459
1033.685167,101.663308
1035.613684,102.502611
1037.542202,102.931268
1039.470719,102.984098
1041.399236,102.849291
1043.327753,102.956372
1045.256270,103.318408
1047.184787,103.536875
1049.113304,103.825984
1051.041821,104.428943
1052.970338,104.430777
1054.898855,102.961199
1056.827373,100.806269
1058.755890,99.324180
1060.684407,98.838617
1062.612924,98.917910
1064.541441,99.095008
1066.469958,99.061553
1068.398475,98.825276
1070.326992,98.709550
1072.255509,98.985363
1074.184026,99.311170
1076.112544,99.355297
1078.041061,100.008921
1079.969578,101.949005
1081.898095,103.690917
1083.826612,103.648595
1085.755129,102.601666
1087.683646,102.044821
1089.612163,102.272527
1091.540680,102.854188
1093.469198,103.469732
1095.397715,103.779034
1097.326232,103.369335
1099.254749,102.417420
1101.183266,101.755021
1103.111783,101.841975
1105.040300,102.280723
1106.968817,102.586994
1108.897334,102.494107
1110.825851,101.787006
1112.754369,100.914501
1114.682886,100.703610
1116.611403,101.151434
1118.539920,101.710382
1120.468437,102.096908
1122.396954,102.258744
1124.325471,102.349548
1126.253988,102.543017
1128.182505,102.599207
1130.111022,102.267712
1132.039540,101.817407
1133.968057,101.581794
1135.896574,101.566493
1137.825091,101.588323
1139.753608,101.521055
1141.682125,101.544327
1143.610642,101.909984
1145.539159,102.494079
1147.467676,102.842237
1149.396194,102.549449
1151.324711,101.860769
1153.253228,101.633400
1155.181745,102.111197
1157.110262,102.495924
1159.038779,102.286039
1160.967296,102.084810
1162.895813,102.504012
1164.824330,103.200513
1166.752847,103.525360
1168.681365,103.497398
1170.609882,103.461970
1172.538399,103.294734
1174.466916,102.691345
1176.395433,101.971539
1178.323950,101.902752
1180.252467,102.706580
1182.180984,103.687490
1184.109501,103.924984
1186.038018,103.255449
1187.966536,102.345987
1189.895053,101.774689
1191.823570,101.582265
1193.752087,101.609424
1195.680604,101.809623
1197.609121,102.275656
1199.537638,102.955274
1201.466155,103.471856
1203.394672,103.468919
1205.323189,102.970823
1207.251707,102.315962
1209.180224,101.976043
1211.108741,102.307383
1213.037258,102.944612
1214.965775,103.116677
1216.894292,103.074992
1218.822809,103.467039
1220.751326,103.775632
1222.679843,103.508755
1224.608361,103.278316
1226.536878,103.341993
1228.465395,103.251366
1230.393912,103.056208
1232.322429,103.182547
1234.250946,103.497770
1236.179463,103.511847
1238.107980,103.229002
1240.036497,103.008800
1241.965014,102.992607
1243.893532,103.055497
1245.822049,103.020385
1247.750566,102.950401
1249.679083,103.052129
1251.607600,103.347558
1253.536117,103.823826
1255.464634,104.506552
1257.393151,105.206582
1259.321668,105.571942
1261.250185,105.304081
1263.178703,104.407098
1265.107220,103.496039
1267.035737,103.329086
1268.964254,103.862892
1270.892771,104.389839
1272.821288,104.414713
1274.749805,103.922079
1276.678322,103.243425
1278.606839,102.761016
1280.535357,102.587162
1282.463874,102.782625
1284.392391,103.456361
1286.320908,104.318575
1288.249425,104.690463
1290.177942,104.309570
1292.106459,103.786438
1294.034976,103.714358
1295.963493,103.706380
1297.892010,103.208575
1299.820528,102.759013
1301.749045,103.136198
1303.677562,104.025911
1305.606079,104.613104
1307.534596,104.699641
1309.463113,104.548464
1311.391630,104.452312
1313.320147,104.600210
1315.248664,104.784903
1317.177181,104.673825
1319.105699,104.397178
1321.034216,104.282971
1322.962733,104.366183
1324.891250,104.499763
1326.819767,104.516817
1328.748284,104.295691
1330.676801,103.920111
1332.605318,103.661386
1334.533835,103.667863
1336.462353,103.859886
1338.390870,104.139483
1340.319387,104.330171
1342.247904,104.179495
1344.176421,103.824725
1346.104938,103.689892
1348.033455,103.918374
1349.961972,104.127590
1351.890489,104.061333
1353.819006,103.997977
1355.747524,104.054145
1357.676041,103.968675
1359.604558,103.849196
1361.533075,104.010020
1363.461592,104.081888
1365.390109,103.688165
1367.318626,103.342004
1369.247143,103.509575
1371.175660,103.925061
1373.104177,104.091281
1375.032695,104.075622
1376.961212,104.226963
1378.889729,104.515134
1380.818246,104.806520
1382.746763,105.076790
1384.675280,105.234717
1386.603797,105.068579
1388.532314,104.512821
1390.460831,103.793351
1392.389349,103.256645
1394.317866,103.506840
1396.246383,104.734194
1398.174900,105.675590
1400.103417,105.435968
1402.031934,104.699288
1403.960451,104.308511
1405.888968,104.481746
1407.817485,104.799481
1409.746002,104.888300
1411.674520,104.805894
1413.603037,104.535861
1415.531554,103.943932
1417.460071,103.349190
1419.388588,103.391284
1421.317105,103.924306
1423.245622,104.541856
1425.174139,105.171290
1427.102656,105.598750
1429.031173,105.572910
1430.959691,105.117949
1432.888208,104.601471
1434.816725,104.195774
1436.745242,103.932603
1438.673759,104.107628
1440.602276,104.607479
1442.530793,105.045776
1444.459310,105.292375
1446.387827,105.370812
1448.316344,105.284683
1450.244862,105.101523
1452.173379,104.988206
1454.101896,104.941966
1456.030413,104.497847
1457.958930,103.770216
1459.887447,103.761683
1461.815964,103.815660
1463.744481,103.550412
1465.672998,103.581293
1467.601516,104.161299
1469.530033,104.729567
1471.458550,104.854884
1473.387067,104.388620
1475.315584,103.850477
1477.244101,103.643743
1479.172618,103.621754
1481.101135,103.676638
1483.029652,103.834211
1484.958169,104.265068
1486.886687,105.137954
1488.815204,105.929333
1490.743721,105.645115
1492.672238,104.880197
1494.600755,104.213259
1496.529272,103.459218
1498.457789,102.942838
1500.386306,103.294517
1502.314823,104.057494
1504.243340,104.265771
1506.171858,102.939533
1508.100375,101.557146
1510.028892,102.223838
1511.957409,103.157801
1513.885926,103.685059
1515.814443,104.037530
1517.742960,104.267318
1519.671477,103.956174
1521.599994,103.608586
1523.528512,104.025911
1525.457029,104.452032
1527.385546,104.466305
1529.314063,104.424185
1531.242580,104.595918
1533.171097,105.083150
1535.099614,105.551860
1537.028131,105.643737
1538.956648,105.651951
1540.885165,106.062424
1542.813683,106.321024
1544.742200,106.102094
1546.670717,105.688948
1548.599234,105.283857
1550.527751,105.165072
1552.456268,105.322638
1554.384785,105.182528
1556.313302,104.571416
1558.241819,104.567867
1560.170336,105.561142
1562.098854,106.308124
1564.027371,106.865520
1565.955888,107.146814
1567.884405,107.072289
1569.812922,107.237012
1571.741439,107.952387
1573.669956,108.708197
1575.598473,109.014979
1577.526990,108.707060
1579.455508,108.426774
1581.384025,108.702874
1583.312542,109.457142
1585.241059,110.089642
1587.169576,110.163699
1589.098093,110.035331
1591.026610,110.194844
1592.955127,110.645370
1594.883644,111.249731
1596.812161,111.857882
1598.740679,112.201398
1600.669196,112.348483
1602.597713,112.695818
1604.526230,113.283323
1606.454747,113.857338
1608.383264,114.503296
1610.311781,115.368281
1612.240298,116.133898
1614.168815,116.523325
1616.097332,116.762997
1618.025850,117.151694
1619.954367,117.489612
1621.882884,117.784320
1623.811401,118.399184
1625.739918,119.376653
1627.668435,120.181533
1629.596952,120.496574
1631.525469,120.632990
1633.453986,120.656915
1635.382504,119.926477
1637.311021,118.834368
1639.239538,118.328869
1641.168055,117.906151
1643.096572,117.347711
1645.025089,116.796668
1646.953606,116.582663
1648.882123,116.885066
1650.810640,117.148891
1652.739157,117.113309
1654.667675,117.085279
1656.596192,116.979606
1658.524709,116.681735
1660.453226,116.087078
1662.381743,114.954811
1664.310260,113.831295
1666.238777,113.455836
1668.167294,113.543024
1670.095811,113.539329
1672.024328,113.830071
1673.952846,114.443422
1675.881363,114.183196
1677.809880,112.941422
1679.738397,111.846522
1681.666914,111.149748
1683.595431,110.312896
1685.523948,109.845419
1687.452465,110.127077
1689.380982,110.167812
1691.309500,109.445137
1693.238017,108.232036
1695.166534,107.168726
1697.095051,106.977498
1699.023568,107.384132
1700.952085,107.253844
1702.880602,106.452185
1704.809119,105.388671
1706.737636,104.782273
1708.666153,104.954191
1710.594671,105.284440
1712.523188,105.341770
1714.451705,105.231630
1716.380222,105.019232
1718.308739,104.588083
1720.237256,104.208862
1722.165773,103.955053
1724.094290,103.672791
1726.022807,103.335427
1727.951324,103.065523
1729.879842,102.874488
1731.808359,102.544405
1733.736876,102.025767
1735.665393,101.694486
1737.593910,101.523260
1739.522427,101.531057
1741.450944,102.028306
1743.379461,102.752096
1745.307978,103.052194
1747.236495,102.872165
1749.165013,102.730228
1751.093530,102.706299
1753.022047,102.353432
1754.950564,101.721588
1756.879081,101.189389
1758.807598,100.998136
1760.736115,101.067043
1762.664632,101.184495
1764.593149,101.247103
1766.521667,101.272467
1768.450184,101.215370
1770.378701,100.879807
1772.307218,100.330879
1774.235735,100.171725
1776.164252,100.496975
1778.092769,100.863146
1780.021286,100.869464
1781.949803,100.544607
1783.878320,100.311608
1785.806838,100.271463
1787.735355,100.248915
1789.663872,100.342597
1791.592389,100.676671
1793.520906,100.826267
1795.449423,100.763461
1797.377940,101.004467
1799.306457,101.319200
1801.234974,101.079881
1803.163491,100.596698
1805.092009,100.493082
1807.020526,100.680799
1808.949043,100.888014
1810.877560,101.124155
1812.806077,101.379942
1814.734594,101.440245
1816.663111,101.352263
1818.591628,101.432325
1820.520145,101.696124
1822.448663,101.826200
1824.377180,101.678714
1826.305697,101.452172
1828.234214,101.298505
1830.162731,101.093919
1832.091248,100.850576
1834.019765,100.747068
1835.948282,100.744948
1837.876799,100.672158
1839.805316,100.540621
1841.733834,100.580282
1843.662351,100.923277
1845.590868,101.230747
1847.519385,101.138873
1849.447902,100.831328
1851.376419,100.612237
1853.304936,100.593649
1855.233453,100.697741
1857.161970,100.873582
1859.090487,101.121064
1861.019005,101.284873
1862.947522,101.231351
1864.876039,101.075176
1866.804556,100.943391
1868.733073,100.785155
1870.661590,100.605399
1872.590107,100.572502
1874.518624,100.762991
1876.447141,101.033079
1878.375659,101.088572
1880.304176,100.898848
1882.232693,100.787899
1884.161210,100.907625
1886.089727,101.071720
1888.018244,101.088932
1889.946761,100.973063
1891.875278,100.902354
1893.803795,100.933292
1895.732312,100.932943
1897.660830,100.852731
1899.589347,100.758063
1901.517864,100.609256
1903.446381,100.359962
1905.374898,100.296161
1907.303415,100.838462
1909.231932,101.711698
1911.160449,102.056250
1913.088966,101.790551
1915.017483,101.531873
1916.946001,101.627024
1918.874518,101.959714
1920.803035,102.120804
1922.731552,101.906924
1924.660069,101.590038
1926.588586,101.435151
1928.517103,101.406489
1930.445620,101.483769
1932.374137,101.700429
1934.302655,101.919665
1936.231172,101.905184
1938.159689,101.601504
1940.088206,101.287471
1942.016723,101.429063
1943.945240,102.045526
1945.873757,102.472148
1947.802274,102.349667
1949.730791,102.019649
1951.659308,101.767224
1953.587826,101.497227
1955.516343,101.333978
1957.444860,101.597627
1959.373377,102.094115
1961.301894,102.347054
1963.230411,102.279875
1965.158928,102.164053
1967.087445,102.170699
1969.015962,102.143286
1970.944479,102.001939
1972.872997,102.059167
1974.801514,102.489086
1976.730031,102.984770
1978.658548,103.259281
1980.587065,103.377338
1982.515582,103.446308
1984.444099,103.389196
1986.372616,103.072771
1988.301133,102.573465
1990.229650,102.297297
1992.158168,102.550066
1994.086685,102.981997
1996.015202,103.089496
1997.943719,102.910583
1999.872236,102.719299
2001.800753,102.644297
2003.729270,102.677165
2005.657787,102.706346
2007.586304,102.642787
2009.514822,102.583732
2011.443339,102.691956
2013.371856,102.973415
2015.300373,103.277029
2017.228890,103.402281
2019.157407,103.175381
2021.085924,102.619392
2023.014441,102.098971
2024.942958,102.043049
2026.871475,102.389182
2028.799993,102.653523
2030.728510,102.641318
2032.657027,102.597189
2034.585544,102.698442
2036.514061,102.864348
2038.442578,102.973800
2040.371095,103.014230
2042.299612,103.003355
2044.228129,102.869856
2046.156646,102.609145
2048.085164,102.481271
2050.013681,102.752760
2051.942198,103.262924
2053.870715,103.529360
2055.799232,103.399457
2057.727749,103.242656
2059.656266,103.244453
2061.584783,103.164847
2063.513300,103.025528
2065.441818,103.103734
2067.370335,103.299099
2069.298852,103.335068
2071.227369,103.164946
2073.155886,102.899859
2075.084403,102.767547
2077.012920,102.982682
2078.941437,103.391199
2080.869954,103.537070
2082.798471,103.250006
2084.726989,102.770734
2086.655506,102.334076
2088.584023,102.041976
2090.512540,101.881220
2092.441057,101.770869
2094.369574,101.816302
2096.298091,102.170150
2098.226608,102.642466
2100.155125,102.886928
2102.083642,102.833533
2104.012160,102.659029
2105.940677,102.472146
2107.869194,102.175349
2109.797711,101.762500
2111.726228,101.604471
2113.654745,101.963589
2115.583262,102.542627
2117.511779,102.956618
2119.440296,103.110253
2121.368814,102.957105
2123.297331,102.543959
2125.225848,102.241172
2127.154365,102.362408
2129.082882,102.736520
2131.011399,103.015349
2132.939916,102.993955
2134.868433,102.557963
2136.796950,101.882997
2138.725467,101.490545
2140.653985,101.694217
2142.582502,102.255424
2144.511019,102.699238
2146.439536,102.755745
2148.368053,102.483187
2150.296570,102.152539
2152.225087,102.018917
2154.153604,102.109174
2156.082121,102.332104
2158.010638,102.666308
2159.939156,102.986136
2161.867673,103.022643
2163.796190,102.735321
2165.724707,102.377066
2167.653224,102.111473
2169.581741,101.908267
2171.510258,101.822765
2173.438775,101.893610
2175.367292,101.872330
2177.295810,101.581483
2179.224327,101.227328
2181.152844,101.090790
2183.081361,101.218129
2185.009878,101.433996
2186.938395,101.585273
2188.866912,101.720487
2190.795429,101.924107
2192.723946,102.111239
2194.652463,102.222521
2196.580981,102.373440
2198.509498,102.462409
2200.438015,102.166346
2202.366532,101.558036
2204.295049,101.024087
2206.223566,100.718540
2208.152083,100.632172
2210.080600,100.762719
2212.009117,100.981346
2213.937634,101.092086
2215.866152,101.066682
2217.794669,101.076591
2219.723186,101.259080
2221.651703,101.516200
2223.580220,101.637062
2225.508737,101.525747
2227.437254,101.305136
2229.365771,101.180555
2231.294288,101.155708
2233.222806,101.132525
2235.151323,101.087539
2237.079840,100.928779
2239.008357,100.677282
2240.936874,100.658834
2242.865391,101.023623
2244.793908,101.446198
2246.722425,101.589692
2248.650942,101.472480
2250.579459,101.271238
2252.507977,101.084997
2254.436494,100.895296
2256.365011,100.644064
2258.293528,100.432427
2260.222045,100.517860
2262.150562,100.875431
2264.079079,101.081756
2266.007596,100.959129
2267.936113,100.739563
2269.864630,100.541818
2271.793148,100.415257
2273.721665,100.476335
2275.650182,100.642891
2277.578699,100.748398
2279.507216,100.803553
2281.435733,100.935159
2283.364250,101.211973
2285.292767,101.497748
2287.221284,101.531733
2289.149801,101.219118
2291.078319,100.823612
2293.006836,100.761513
2294.935353,100.989368
2296.863870,100.924699
2298.792387,100.371400
2300.720904,99.918848
2302.649421,100.067085
2304.577938,100.588157
2306.506455,100.970956
2308.434973,101.001464
2310.363490,100.833307
2312.292007,100.660983
2314.220524,100.452377
2316.149041,100.222505
2318.077558,100.213041
2320.006075,100.319751
2321.934592,100.127443
2323.863109,99.765464
2325.791626,99.633208
2327.720144,99.714255
2329.648661,99.546113
2331.577178,98.437703
2333.505695,96.725391
2335.434212,95.989466
2337.362729,97.012384
2339.291246,98.721032
2341.219763,99.620173
2343.148280,100.178329
2345.076797,101.140531
2347.005315,101.498428
2348.933832,101.090632
2350.862349,100.662457
2352.790866,99.946449
2354.719383,97.834738
2356.647900,95.737648
2358.576417,96.196817
2360.504934,97.824594
2362.433451,99.038775
2364.361969,100.655232
2366.290486,101.462774
2368.219003,100.113605
2370.147520,98.341235
2372.076037,97.689676
2374.004554,97.875202
2375.933071,98.427192
2377.861588,99.200012
2379.790105,99.934772
2381.718622,100.321823
2383.647140,100.289212
2385.575657,100.011686
2387.504174,99.746520
2389.432691,99.691973
2391.361208,99.802325
2393.289725,99.771361
2395.218242,99.518478
2397.146759,99.353822
2399.075276,99.385449
2401.003793,99.414197
2402.932311,99.456226
2404.860828,99.648887
2406.789345,99.857671
2408.717862,100.005752
2410.646379,100.278263
2412.574896,100.576462
2414.503413,100.560514
2416.431930,100.265067
2418.360447,99.951842
2420.288965,99.688422
2422.217482,99.434945
2424.145999,99.199436
2426.074516,99.039745
2428.003033,99.054906
2429.931550,99.346757
2431.860067,99.861276
2433.788584,100.299445
2435.717101,100.402648
2437.645618,100.214268
2439.574136,99.939931
2441.502653,99.773494
2443.431170,99.815682
2445.359687,100.028420
2447.288204,100.263985
2449.216721,100.299950
2451.145238,100.002362
2453.073755,99.537023
2455.002272,99.242605
2456.930789,99.249755
2458.859307,99.397803
2460.787824,99.531631
2462.716341,99.629646
2464.644858,99.690877
2466.573375,99.702621
2468.501892,99.620359
2470.430409,99.406916
2472.358926,99.193685
2474.287443,99.180980
2476.215961,99.341564
2478.144478,99.492766
2480.072995,99.581076
2482.001512,99.666617
2483.930029,99.762885
2485.858546,99.820134
2487.787063,99.815123
2489.715580,99.765788
2491.644097,99.604501
2493.572614,99.279134
2495.501132,99.027929
2497.429649,99.157678
2499.358166,99.600079
2501.286683,99.964901
2503.215200,99.949953
2505.143717,99.706160
2507.072234,99.675623
2509.000751,99.931638
2510.929268,100.102155
2512.857785,100.006063
2514.786303,99.818420
2516.714820,99.638620
2518.643337,99.401638
2520.571854,99.210528
2522.500371,99.298613
2524.428888,99.591433
2526.357405,99.743422
2528.285922,99.681310
2530.214439,99.614706
2532.142956,99.513191
2534.071474,99.235347
2535.999991,99.030448
2537.928508,99.137280
2539.857025,99.320652
2541.785542,99.442130
2543.714059,99.688860
2545.642576,99.922568
2547.571093,99.818578
2549.499610,99.521487
2551.428128,99.345023
2553.356645,99.314759
2555.285162,99.400800
2557.213679,99.639983
2559.142196,99.905499
2561.070713,99.934723
2562.999230,99.606334
2564.927747,99.131323
2566.856264,98.943296
2568.784781,99.206543
2570.713299,99.665301
2572.641816,100.047382
2574.570333,100.178493
2576.498850,99.995668
2578.427367,99.675925
2580.355884,99.396601
2582.284401,99.235540
2584.212918,99.267211
2586.141435,99.349559
2588.069952,99.271753
2589.998470,99.201112
2591.926987,99.417893
2593.855504,99.793273
2595.784021,99.954886
2597.712538,99.843810
2599.641055,99.723054
2601.569572,99.672715
2603.498089,99.536710
2605.426606,99.283647
2607.355124,99.059421
2609.283641,98.960227
2611.212158,98.898499
2613.140675,98.743126
2615.069192,98.602612
2616.997709,98.858996
2618.926226,99.657836
2620.854743,100.426608
2622.783260,100.498857
2624.711777,100.033377
2626.640295,99.601470
2628.568812,99.385385
2630.497329,99.270387
2632.425846,99.289352
2634.354363,99.577973
2636.282880,99.990227
2638.211397,100.250145
2640.139914,100.350862
2642.068431,100.419456
2643.996948,100.517764
2645.925466,100.606320
2647.853983,100.517780
2649.782500,100.159706
2651.711017,99.679555
2653.639534,99.384772
2655.568051,99.483879
2657.496568,99.748223
2659.425085,99.752694
2661.353602,99.546198
2663.282120,99.541610
2665.210637,99.861588
2667.139154,100.279250
2669.067671,100.581205
2670.996188,100.648353
2672.924705,100.367426
2674.853222,99.809264
2676.781739,99.373963
2678.710256,99.433225
2680.638773,99.902259
2682.567291,100.337887
2684.495808,100.389767
2686.424325,100.112049
2688.352842,99.876071
2690.281359,99.922458
2692.209876,100.085906
2694.138393,100.161209
2696.066910,100.189625
2697.995427,100.173450
2699.923944,100.096381
2701.852462,100.130211
2703.780979,100.257173
2705.709496,100.167750
2707.638013,99.869545
2709.566530,99.774300
2711.495047,100.036567
2713.423564,100.331835
2715.352081,100.399039
2717.280598,100.384932
2719.209116,100.510184
2721.137633,100.734307
2723.066150,100.865745
2724.994667,100.746684
2726.923184,100.288491
2728.851701,99.637638
2730.780218,99.207815
2732.708735,99.156827
2734.637252,99.180784
2736.565769,99.130988
2738.494287,99.258036
2740.422804,99.677849
2742.351321,100.165221
2744.279838,100.530163
2746.208355,100.770754
2748.136872,100.859190
2750.065389,100.736769
2751.993906,100.502205
2753.922423,100.286121
2755.850940,100.096841
2757.779458,99.986081
2759.707975,99.992601
2761.636492,100.037357
2763.565009,100.097678
2765.493526,100.153107
2767.422043,100.178582
2769.350560,100.300320
2771.279077,100.522203
2773.207594,100.589209
2775.136111,100.451303
2777.064629,100.449328
2778.993146,100.753035
2780.921663,100.973695
2782.850180,100.766649
2784.778697,100.383697
2786.707214,100.091088
2788.635731,99.765367
2790.564248,99.435086
2792.492765,99.323496
2794.421283,99.378755
2796.349800,99.490867
2798.278317,99.693380
2800.206834,99.864141
2802.135351,99.942977
2804.063868,100.217549
2805.992385,100.717181
2807.920902,100.953727
2809.849419,100.787871
2811.777936,100.765022
2813.706454,101.175248
2815.634971,101.550064
2817.563488,101.477424
2819.492005,101.277216
2821.420522,101.331553
2823.349039,101.377338
2825.277556,101.105597
2827.206073,100.776344
2829.134590,100.677096
2831.063107,100.710973
2832.991625,100.726526
2834.920142,100.708269
2836.848659,100.717984
2838.777176,100.834386
2840.705693,101.097501
2842.634210,101.508439
2844.562727,101.883754
2846.491244,101.947723
2848.419761,101.783350
2850.348279,101.630228
2852.276796,101.448544
2854.205313,101.237671
2856.133830,101.212117
2858.062347,101.434501
2859.990864,101.750469
2861.919381,102.033854
2863.847898,102.272972
2865.776415,102.501496
2867.704932,102.667894
2869.633450,102.552511
2871.561967,102.088776
2873.490484,101.744857
2875.419001,101.974071
